hops,mix_scale,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
1,0.0001,14,0.977217680896155,0.9679668601616285,0.0767119215012039,560.1280653950954,0.12559673344367184,1.5020368256685444,0.030629883448222275,0.00010307764064044152,0.0,0.00010307764064044152,297.15351707618476,0.0033652638872977507
1,0.0001,15,0.9750781190458044,0.9652490543716347,0.07781514531559912,564.0058684551483,0.12579953306703828,1.491955508783307,0.029973546666814663,0.00010307764064044152,0.0,0.00010307764064044152,290.78611501566354,0.0034389537476579093
1,0.0001,16,0.9777331065409,0.9698870357724584,0.06781639358744458,572.1458172259162,0.1288930813607294,1.5111336949589793,0.03239195533889449,0.00010307764064044152,0.0,0.00010307764064044152,314.2481253707103,0.0031821987762705862
1,0.0001,17,0.9779939772990502,0.9684164575014869,0.07357176109796597,571.3961084086171,0.12607724376721308,1.5026299626738442,0.0310050344765707,0.00010307764064044152,0.0,0.00010307764064044152,300.7930166419251,0.0033245452675865687
1,0.0001,18,0.9748259239421532,0.9644312537887849,0.08181166070544912,566.2460019894406,0.12518350876052864,1.5040960128410317,0.02989401534602971,0.00010307764064044152,0.0,0.00010307764064044152,290.0145478718018,0.003448102887728379
1,0.0001,19,0.9716716032505506,0.9642677673995087,0.08241720242543628,562.038961038961,0.12536555007682182,1.495158747782538,0.0329627284260444,0.00010307764064044152,0.0,0.00010307764064044152,319.7854376685431,0.0031270967411483504
1,0.0001,20,0.9726247987117552,0.9635281153460439,0.08510571984750681,567.4596273291926,0.12458579507074319,1.4940137391177568,0.030763614864268884,0.00010307764064044152,0.0,0.00010307764064044152,298.45090237929907,0.0033506348683412833
1,0.0001,21,0.9756852676885902,0.9669749737981956,0.07467167332366702,558.8192252510761,0.1287534190050792,1.5072812949781247,0.03314816022400358,0.00010307764064044152,0.0,0.00010307764064044152,321.58439034932877,0.003109603668616272
1,0.0001,22,0.9701903233203394,0.9708967719729088,0.06370366935025844,565.641137353818,0.12434289878001437,1.4819121073239363,0.03009665845955269,0.00010307764064044152,0.0,0.00010307764064044152,291.98047483970595,0.0034248865460917853
1,0.0001,23,0.973676178849382,0.964497837541708,0.08110269526273921,564.6502365328857,0.1276847940753214,1.50633431359913,0.031469971268256305,0.00010307764064044152,0.0,0.00010307764064044152,305.30356605687933,0.0032754284953674466
1,0.0001,24,0.9746964355660008,0.9653003601356693,0.08121460396560039,579.7074030552292,0.12499233748530969,1.5012780757356832,0.030965778794226444,0.00010307764064044152,0.0,0.00010307764064044152,300.41218058378143,0.0033287598327628788
1,0.0001,25,0.9717432586403342,0.9640226647448237,0.0812563034172979,562.1241929358147,0.1256147494132165,1.4967558810855899,0.029952011148379365,0.00010307764064044152,0.0,0.00010307764064044152,290.57718979869605,0.0034414263579765933
1,0.0001,26,0.97333633768965,0.9650433012245975,0.0787814244418518,555.8445245606129,0.12679682319867425,1.5079507547050999,0.030506028275041334,0.00010307764064044152,0.0,0.00010307764064044152,295.9519454025278,0.003378926935722243
1,0.0001,27,0.9740358915616648,0.9664469198869898,0.07695825578961693,565.1237113402062,0.12567500496516004,1.4944607481525112,0.028131509370428347,0.00010307764064044152,0.0,0.00010307764064044152,272.91572833489187,0.0036641347352942264
1,0.0001,28,0.9753638568829593,0.9674187370487725,0.07404786174988945,560.9757428744693,0.12881558685330674,1.50678231617312,0.033257232042888156,0.00010307764064044152,0.0,0.00010307764064044152,322.6425424200096,0.003099405281459195
1,0.0001,29,0.975215354390207,0.9655620336228691,0.0804482298040589,559.1985794166541,0.12428732422995381,1.494556230938241,0.0301796535580775,0.00010307764064044152,0.0,0.00010307764064044152,292.7856455635327,0.003415467988791842
1,0.0001,30,0.9707253687992051,0.9643934777414581,0.07969730384606258,565.641137353818,0.12487771586165763,1.4965598520501993,0.03181256314140964,0.00010307764064044152,0.0,0.00010307764064044152,308.6271954203838,0.003240155160785138
1,0.0001,31,0.9738751814223512,0.9653383628449341,0.0781012509688641,565.2960812772134,0.12688523292308673,1.5103477452208656,0.03449041094532954,0.00010307764064044152,0.0,0.00010307764064044152,334.6061350554192,0.0029885883587710514
1,0.0001,32,0.9815026261703585,0.9755981957327321,0.05569232917433132,563.3201644211007,0.12515989097300917,1.4970101884612568,0.029718659283786236,0.00010307764064044152,0.0,0.00010307764064044152,288.31334418539655,0.0034684485479692597
1,0.0001,33,0.9714437206483866,0.9634731967311321,0.0811366431054087,560.5515830934706,0.12659986320068128,1.5123793585394338,0.03238059691490043,0.00010307764064044152,0.0,0.00010307764064044152,314.13793247219724,0.0031833150238502477
1,0.0001,34,0.97364634608103,0.964682127703052,0.08066863820580512,560.4244604316547,0.12651409418322146,1.4997179555101006,0.030528815695512086,0.00010307764064044152,0.0,0.00010307764064044152,296.17301585320143,0.0033764048258051013
1,0.0001,35,0.9775032410584916,0.96906987123199,0.07248530912467245,564.3493479752917,0.12879675344447605,1.5063591960552252,0.0330769484930004,0.00010307764064044152,0.0,0.00010307764064044152,320.8935350817777,0.0031162983690062695
1,0.0001,36,0.976892369107938,0.9684170375907386,0.0721731230516021,568.1119299861815,0.12676384311635047,1.5030283644677227,0.03160166808832846,0.00010307764064044152,0.0,0.00010307764064044152,306.5812128797392,0.0032617784717038877
1,0.0001,37,0.9752869166029074,0.9664561862766606,0.07565056899150324,566.2027543993879,0.12554526355233975,1.4964038152419188,0.029724215412603127,0.00010307764064044152,0.0,0.00010307764064044152,288.36724655241204,0.003467800216409964
1,0.0001,38,0.9742940454266421,0.9657084473540388,0.07679827811088227,567.8508287292817,0.12956414988730103,1.5077235630777066,0.031209749560232494,0.00010307764064044152,0.0,0.00010307764064044152,302.77904467273623,0.00330273847412679
1,0.0001,39,0.9723656240510173,0.9625512743696127,0.08667684917092909,561.8259945338597,0.12568762811133638,1.5021715313774548,0.03152518548240512,0.00010307764064044152,0.0,0.00010307764064044152,305.8392226144582,0.003269691805555636
1,0.0001,40,0.9758701044877095,0.9661993729918836,0.07830622406261727,556.3033150417199,0.12741308432305232,1.506627363194589,0.032852341577370506,0.00010307764064044152,0.0,0.00010307764064044152,318.71452793498656,0.003137604069946841
1,0.0001,41,0.976080188321057,0.9675363935388501,0.07410786443994505,561.953755030754,0.1274026602623053,1.5044496493716575,0.030690428708936363,0.00010307764064044152,0.0,0.00010307764064044152,297.7408923821959,0.0033586249842911978
1,0.0001,42,0.9765936629788515,0.9658920488930652,0.07917779241664256,556.9720027094152,0.127030767936958,1.5038280591528592,0.031295826965751034,0.00010307764064044152,0.0,0.00010307764064044152,303.614118166694,0.003293654478382878
1,0.0001,43,0.9724318496842754,0.964182310079606,0.08346578255113228,569.8587709841368,0.12579510390060022,1.496932648103058,0.030963321137592273,0.00010307764064044152,0.0,0.00010307764064044152,300.38833781226566,0.0033290240469487603
1,0.0001,44,0.9768289903517435,0.9659576662251765,0.07991785236062672,562.2094507331155,0.12722318703890778,1.501099470967979,0.032681739483672125,0.00010307764064044152,0.0,0.00010307764064044152,317.0594445178808,0.0031539826909133574
1,0.0001,45,0.9657256522071762,0.9574866877917143,0.09313986390835634,566.1595134266697,0.128354942164151,1.5117774693274177,0.03250378396563051,0.00010307764064044152,0.0,0.00010307764064044152,315.3330224060053,0.0031712504842339524
1,0.0001,46,0.9754916567342073,0.9669608379699665,0.07569327065710166,551.2979737783076,0.12511554005322978,1.5084930789029412,0.029535627384892568,0.00010307764064044152,0.0,0.00010307764064044152,286.537673945406,0.003489942478525633
1,0.0001,47,0.9749082007343941,0.9664427724800926,0.07367568239341211,566.1162790697674,0.12436514353612438,1.496374093735297,0.030591009129119964,0.00010307764064044152,0.0,0.00010307764064044152,296.7763807849311,0.003369540383756763
1,0.0001,48,0.9730077120822622,0.9659059584420632,0.07580240584555006,559.5362165431725,0.12499336700420827,1.4974901942710133,0.028029141925775023,0.00010307764064044152,0.0,0.00010307764064044152,271.9226182479972,0.003677516811374573
1,0.0001,49,0.9733153436773855,0.9652778190840264,0.07879240746047987,554.7216100742073,0.12436694439384155,1.4889467737714008,0.030615505172797604,0.00010307764064044152,0.0,0.00010307764064044152,297.01402731550206,0.0033668443508823027
1,0.0002,0,0.9504224930830778,0.9347733857763612,0.1470264643326044,553.3966200553353,0.12625631314585917,1.501622401510831,0.03470010718251883,0.00020615528128088305,0.0,0.00020615528128088305,168.32024368679902,0.005941056037565776
1,0.0002,1,0.9504428833231521,0.9349325961257765,0.14950304341695606,565.0806353084912,0.1284057465963997,1.5057570660032282,0.03200893680443519,0.00020615528128088305,0.0,0.00020615528128088305,155.2661498922434,0.006440553853457513
1,0.0002,2,0.9601882570789291,0.94459911646061,0.1297709564238147,570.9560219118895,0.12778476247331128,1.5067105988381786,0.032909696839741834,0.00020615528128088305,0.0,0.00020615528128088305,159.63547785566033,0.006264271660865906
1,0.0002,3,0.9492285475412328,0.9322807586868134,0.1550212132699593,562.4653796458159,0.12723449416807853,1.5082763650445492,0.032235495913224284,0.00020615528128088305,0.0,0.00020615528128088305,156.36512299340015,0.006395288033906435
1,0.0002,4,0.9605593130177065,0.9457683483843258,0.12607168832969726,562.3800440762976,0.12443731841631234,1.5015843710163557,0.031581920164054686,0.00020615528128088305,0.0,0.00020615528128088305,153.1948149367314,0.006527636071840906
1,0.0002,5,0.9546013212475034,0.9374623022170535,0.1509395513808734,568.4604393916117,0.12609215124393813,1.5081925343475677,0.03231878687577144,0.00020615528128088305,0.0,0.00020615528128088305,156.7691435066252,0.006378806298432951
1,0.0002,6,0.9302944981356062,0.927929300413608,0.1543734448121029,563.1489993151206,0.12534545169910416,1.4971729221983656,0.030803427340864456,0.00020615528128088305,0.0,0.00020615528128088305,149.41857006755657,0.0066926085529253184
1,0.0002,7,0.9565049144803034,0.9378253919248932,0.1456730371544823,572.7204550731368,0.1284100155462511,1.506811748784007,0.03458004325891828,0.00020615528128088305,0.0,0.00020615528128088305,167.73784811170353,0.005961683730043197
1,0.0002,8,0.9536574284416175,0.9381482577401423,0.1427793988880001,560.3820990458883,0.12871064961655065,1.5153865989659392,0.03306044631398066,0.00020615528128088305,0.0,0.00020615528128088305,160.3667202148286,0.006235707749465673
1,0.0002,9,0.9458902541402732,0.9287426938183104,0.15877470876756214,564.7792871861406,0.12592697216314264,1.5039666957926143,0.029859515641298566,0.00020615528128088305,0.0,0.00020615528128088305,144.83992578689015,0.006904173656311778
1,0.0002,10,0.955622641509434,0.9346071726538171,0.15493637610263242,558.5245283018868,0.12511020581587218,1.5002461080094605,0.03152562356589478,0.00020615528128088305,0.0,0.00020615528128088305,152.92173632428876,0.0065392927391262476
1,0.0002,11,0.9558744942362012,0.9403365087980107,0.13664994824656723,564.9514466753187,0.12484546029008925,1.504163739669538,0.029321788066008485,0.00020615528128088305,0.0,0.00020615528128088305,142.23156391544512,0.00703078819125189
1,0.0002,12,0.9497151538169388,0.935033866732793,0.1486058947823118,562.1241929358147,0.12684257794171572,1.5053651588378933,0.029828991301032972,0.00020615528128088305,0.0,0.00020615528128088305,144.6918609879874,0.006911238774398112
1,0.0002,13,0.9484802431610942,0.931873489373799,0.1569195248859783,562.3373860182371,0.12249353367951699,1.4911131884324778,0.02974509036258351,0.00020615528128088305,0.0,0.00020615528128088305,144.2848816570279,0.006930733064445712
1,0.0002,14,0.9495943509615384,0.9352466736465694,0.1480666940949314,555.9278846153846,0.1275485147780273,1.5137635551559632,0.03176136714402207,0.00020615528128088305,0.0,0.00020615528128088305,154.06526064567683,0.006490755903109301
1,0.0002,15,0.9565775562603837,0.9398276433458582,0.13905721087740078,558.861350249207,0.12854450041777454,1.5118331812274715,0.032828709637726466,0.00020615528128088305,0.0,0.00020615528128088305,159.2426322224455,0.0062797253853673005
1,0.0002,16,0.9465741940400884,0.9323742326858886,0.15505908974902954,564.0058684551483,0.12357260807766579,1.4834130474418135,0.029615262680299445,0.00020615528128088305,0.0,0.00020615528128088305,143.6551248956322,0.0069611160807977876
1,0.0002,17,0.9549037441261179,0.9390467605913618,0.14183671598273026,560.8908594815825,0.12534343052539043,1.4939485767523195,0.03271447175074544,0.00020615528128088305,0.0,0.00020615528128088305,158.68849707601007,0.006301653985172038
1,0.0002,18,0.9514325111077064,0.9354782111840757,0.14964158302045605,566.8955109544967,0.12423293216852471,1.4966990478435567,0.030379590469221212,0.00020615528128088305,0.0,0.00020615528128088305,147.3626592560078,0.0067859796033046356
1,0.0002,19,0.9468932554434413,0.9318434401966491,0.15295548251846275,561.4430619831576,0.12682027203845792,1.505693104643616,0.02951493035913743,0.00020615528128088305,0.0,0.00020615528128088305,143.16844165114472,0.006984779525900528
1,0.0002,20,0.9529697337480088,0.9371184885136669,0.1473720180597366,561.3580368656603,0.12546216524788179,1.500566413055532,0.03134129287790522,0.00020615528128088305,0.0,0.00020615528128088305,152.02760115179026,0.006577752937123313
1,0.0002,21,0.9534173348606338,0.9380901511434183,0.14459970102337424,565.1237113402062,0.12617030908586457,1.503825389530438,0.02864785208392037,0.00020615528128088305,0.0,0.00020615528128088305,138.9624942224408,0.0071961863206001075
1,0.0002,22,0.9535725284878349,0.9348178139637743,0.15286910068997192,569.7711733908222,0.12412412784760818,1.4942663185408798,0.030916009328275332,0.00020615528128088305,0.0,0.00020615528128088305,149.96467292124714,0.006668237128921307
1,0.0002,23,0.9507668711656442,0.9345430806014927,0.1473863348513115,567.5030674846626,0.12639082467649132,1.5066244848248704,0.03066635565243434,0.00020615528128088305,0.0,0.00020615528128088305,148.75367471499288,0.006722523002648284
1,0.0002,24,0.9485092789777912,0.9332062335916627,0.15311440779834712,562.849710982659,0.12681805971078575,1.506509345603551,0.033003253419759154,0.00020615528128088305,0.0,0.00020615528128088305,160.0892939278756,0.006246513901488791
1,0.0002,25,0.9457394257486879,0.9310091193904162,0.1570719536124324,571.1759802408151,0.12523555441293865,1.4986864518837089,0.030895019490190523,0.00020615528128088305,0.0,0.00020615528128088305,149.86285725126095,0.006672767477824036
1,0.0002,26,0.9538637228778074,0.9378241395543633,0.1432175556925774,563.4057860677578,0.12538000571657903,1.4885399822805012,0.031361393795558724,0.00020615528128088305,0.0,0.00020615528128088305,152.12510492432818,0.006573536961551688
1,0.0002,27,0.9471839036658791,0.9307442151052966,0.15985520803184694,564.0058684551483,0.1273547048913315,1.5023684932232308,0.03192299085385029,0.00020615528128088305,0.0,0.00020615528128088305,154.84925079535438,0.006457893692502133
1,0.0002,28,0.9515847077601277,0.9349587466939551,0.15051268890641276,562.4653796458159,0.12500169198028743,1.4964265228758462,0.030307540564479204,0.00020615528128088305,0.0,0.00020615528128088305,147.0131658823996,0.006802111865272878
1,0.0002,29,0.9312331924702266,0.9246264506955408,0.15833011149968196,568.5912408759124,0.12546814026427455,1.5009823480709616,0.029435802242523845,0.00020615528128088305,0.0,0.00020615528128088305,142.78461390672823,0.007003555723820733
1,0.0002,30,0.9515146843444077,0.9336738406767865,0.1521906408037379,570.4288136899714,0.1257528483401984,1.503246704481505,0.03131739641593461,0.00020615528128088305,0.0,0.00020615528128088305,151.91168628498627,0.006582772033245686
1,0.0002,31,0.953094413491944,0.9351250741583768,0.14594408001939693,557.1812979972896,0.12715618853690103,1.5134400829253507,0.031866371664478546,0.00020615528128088305,0.0,0.00020615528128088305,154.57460738568787,0.0064693678794528215
1,0.0002,32,0.953176505843572,0.9345045283915063,0.15332879001200714,554.431225651783,0.1248444615630433,1.4932119126026875,0.029594618199045096,0.00020615528128088305,0.0,0.00020615528128088305,143.55498445234073,0.00696597198498526
1,0.0002,33,0.9458447907118851,0.9226767121125807,0.1924722499893081,565.2529789184234,0.12780349087552167,1.5083647861734795,0.030609878762942428,0.00020615528128088305,0.0,0.00020615528128088305,148.47972156113232,0.006734926422853496
1,0.0002,34,0.9543347769926297,0.9370570939071053,0.15040984248253988,562.2947344426715,0.1262120082101319,1.4994310201111563,0.03057500004093445,0.00020615528128088305,0.0,0.00020615528128088305,148.31053490827884,0.0067426093542069685
1,0.0002,35,0.9499886852229011,0.9345647657112399,0.15125899281572322,558.2301425661915,0.12475042254664004,1.5003796901879127,0.029695608040403318,0.00020615528128088305,0.0,0.00020615528128088305,144.04485713826347,0.006942281868766311
1,0.0002,36,0.9497668017432526,0.9363538685562285,0.14425424485367633,565.8138236868263,0.12635720253456384,1.5063712227407695,0.031144846667034518,0.00020615528128088305,0.0,0.00020615528128088305,151.07469706099937,0.006619242132891588
1,0.0002,37,0.9484459055588763,0.9297442389612625,0.1598037345003974,552.9426180514047,0.12593366560759023,1.4902370203645692,0.03188234086480437,0.00020615528128088305,0.0,0.00020615528128088305,154.65206938533495,0.00646612750786008
1,0.0002,38,0.9573253193087904,0.9402731048611156,0.13675483944232714,556.0112697220135,0.12525466649094597,1.5007884837376133,0.03116878848031829,0.00020615528128088305,0.0,0.00020615528128088305,151.19083191398502,0.006614157666444462
1,0.0002,39,0.9506049931076734,0.9345409567675302,0.14941113487071633,566.7221626589064,0.12616301834350452,1.5093588868896144,0.031222145547655265,0.00020615528128088305,0.0,0.00020615528128088305,151.4496517075186,0.006602854405576397
1,0.0002,40,0.9482589319435003,0.9328557281412263,0.1549048220422656,558.9877634262407,0.1253727173898369,1.4957329079426482,0.029978612137623924,0.00020615528128088305,0.0,0.00020615528128088305,145.41762865040832,0.006876745338792816
1,0.0002,41,0.9528416882523236,0.9367490015569747,0.14653550818815358,563.7914063690386,0.12528748373733833,1.4924512973821775,0.029062728446193047,0.00020615528128088305,0.0,0.00020615528128088305,140.97494017917288,0.0070934592965887725
1,0.0002,42,0.9534437797208161,0.9357842267315218,0.15117857145815608,567.5899677864703,0.12766857323003933,1.4960809052196433,0.03430593027662473,0.00020615528128088305,0.0,0.00020615528128088305,166.40820484188075,0.006009319077446867
1,0.0002,43,0.9500919963201472,0.9331941965013987,0.15579773392686216,567.329346826127,0.12606692622648552,1.4949098675236157,0.028368562975182254,0.00020615528128088305,0.0,0.00020615528128088305,137.60774305136803,0.007267032928711772
1,0.0002,44,0.952962191128312,0.9363352210765878,0.14710499576845967,550.8064900267937,0.126139040075941,1.5043904895637603,0.030158134549933196,0.00020615528128088305,0.0,0.00020615528128088305,146.2884402599575,0.006835810117484196
1,0.0002,45,0.946910685926038,0.929705327011748,0.1618923817505044,559.6629357936928,0.12423362483968958,1.4924763463967703,0.03037772766946393,0.00020615528128088305,0.0,0.00020615528128088305,147.3536233499388,0.006786395727950149
1,0.0002,46,0.9508938673908124,0.9347481311634044,0.15241350282623972,558.2301425661915,0.1263196461077314,1.4991030269064505,0.032884654297047976,0.00020615528128088305,0.0,0.00020615528128088305,159.51400368076526,0.006269042071072932
1,0.0002,47,0.9479500076207895,0.9340427204494027,0.14911074455785994,563.9629629629629,0.1260280906863045,1.4941670864023067,0.031274302618054896,0.00020615528128088305,0.0,0.00020615528128088305,151.70265066090735,0.006591842631907898
1,0.0002,48,0.9557917436845348,0.9385097235295043,0.14308120835353896,569.9463955637708,0.12380197865422815,1.4820068795639232,0.03169734281995431,0.00020615528128088305,0.0,0.00020615528128088305,153.7546970565708,0.0065038663477842975
1,0.0002,49,0.944877171959257,0.9302314626779709,0.15777448805280905,554.2654284002397,0.12563299422618002,1.498712612640634,0.03222920641592959,0.00020615528128088305,0.0,0.00020615528128088305,156.33461445024952,0.006396536067949499
1,0.0003,0,0.9263803680981595,0.902521282103022,0.22465545963339578,560.5092024539878,0.12609435786725953,1.5010415290120989,0.03200689851161181,0.00030923292192132454,0.0,0.00030923292192132454,103.50417514650994,0.009661446010119902
1,0.0003,1,0.9442806380887578,0.9222890043514664,0.18513997136183408,559.4939895667952,0.12549203011440113,1.494692051135559,0.03231928401917761,0.00030923292192132454,0.0,0.00030923292192132454,104.51437000424012,0.009568062267030173
1,0.0003,2,0.9181409295352324,0.8952051700636564,0.237346513221126,554.7631184407796,0.12690757942618802,1.5021301199227097,0.02995910272844141,0.00030923292192132454,0.0,0.00030923292192132454,96.88199607693662,0.010321835227319975
1,0.0003,3,0.928495359805264,0.9019353731041941,0.23117093054609533,562.9351894112277,0.12665879068663344,1.4929071806334642,0.03068560374785221,0.00030923292192132454,0.0,0.00030923292192132454,99.23136112803437,0.01007745926924996
1,0.0003,4,0.9246482069904676,0.9006420842121763,0.2313096639731928,559.8742623694961,0.1243215220165439,1.497076630961439,0.029252579065911163,0.00030923292192132454,0.0,0.00030923292192132454,94.59723396900684,0.010571133616101638
1,0.0003,5,0.9205759757483896,0.8995298737613312,0.23418935205410257,560.8484274346343,0.12602944290847518,1.5024881809574473,0.030607230354495692,0.00030923292192132454,0.0,0.00030923292192132454,98.97791659544848,0.010103263782438367
1,0.0003,6,0.9239717174789022,0.8979986126293911,0.23402187777706707,562.6361286398541,0.12564299543737434,1.5039116658081009,0.030274846354757603,0.00030923292192132454,0.0,0.00030923292192132454,97.90305044706776,0.010214186334680754
1,0.0003,7,0.9456684652278178,0.9242194406105811,0.17596696683456242,554.5971223021583,0.12583360940334387,1.4993506129858019,0.031080021540376968,0.00030923292192132454,0.0,0.00030923292192132454,100.50683267250693,0.009949572316724137
1,0.0003,8,0.9217032967032966,0.897304752608433,0.2378798719603957,564.7362637362637,0.12780931469751522,1.5083545563424101,0.029149546526529943,0.00030923292192132454,0.0,0.00030923292192132454,94.26404648450145,0.01060849854524775
1,0.0003,9,0.9279818250662628,0.9058700931280862,0.2194998020566155,560.4244604316547,0.12821055672247894,1.515046077614222,0.0319750400602453,0.00030923292192132454,0.0,0.00030923292192132454,103.40115102097839,0.009671072228171972
1,0.0003,10,0.9258323765786453,0.9033708358015877,0.22269305511279494,566.4190585533869,0.12687270567403175,1.50850573863148,0.030775183271057535,0.00030923292192132454,0.0,0.00030923292192132454,99.52104413671516,0.010048126089053776
1,0.0003,11,0.9309464835247316,0.9057635524055889,0.2193262324069639,555.469714028372,0.12460200497298501,1.496987721361212,0.03031881812620818,0.00030923292192132454,0.0,0.00030923292192132454,98.04524672803737,0.01019937256901243
1,0.0003,12,0.9274800456100342,0.9054439629041953,0.21800381029730698,562.5507411630558,0.12616970029193908,1.5010420009448673,0.030315103619962525,0.00030923292192132454,0.0,0.00030923292192132454,98.03323472678416,0.010200622296989094
1,0.0003,13,0.9302626570232204,0.9055536447733815,0.22198966450779137,563.4057860677578,0.12533502746373415,1.4952103161286543,0.02861908999305735,0.00030923292192132454,0.0,0.00030923292192132454,92.54865172582969,0.010805127696105669
1,0.0003,14,0.9286814540973506,0.9054182230973485,0.22009190907558104,569.9463955637708,0.1263127340353094,1.5011566755726555,0.029338029089188544,0.00030923292192132454,0.0,0.00030923292192132454,94.87356296640615,0.010540344103594914
1,0.0003,15,0.9188363747423074,0.892117829615609,0.25033064612732286,565.037565854776,0.12421331013320014,1.4921137129608377,0.03151767072912643,0.00030923292192132454,0.0,0.00030923292192132454,101.92210626637353,0.009811414192976929
1,0.0003,16,0.9216978240882623,0.8959120597376516,0.242471360628701,566.9822249463683,0.12489461433142424,1.4955987382723401,0.03158763740834291,0.00030923292192132454,0.0,0.00030923292192132454,102.14836509671335,0.00978968189117082
1,0.0003,17,0.9245240081923689,0.9039937655476346,0.21695679084033867,561.3580368656603,0.13025292675592937,1.51343266655317,0.033379130755004975,0.00030923292192132454,0.0,0.00030923292192132454,107.94171121112822,0.009264259281975374
1,0.0003,18,0.9426298477778627,0.9221282057960666,0.18551856306572406,566.0730513271628,0.12590593678760342,1.497889801231138,0.03154990601210089,0.00030923292192132454,0.0,0.00030923292192132454,102.02634899309932,0.009801389639725678
1,0.0003,19,0.9289149383829276,0.9055564898502398,0.2212172737368687,556.0946798917944,0.12549851823132485,1.4982763540363506,0.02923568520331647,0.00030923292192132454,0.0,0.00030923292192132454,94.54260245535775,0.010577242153580359
1,0.0003,20,0.9181653317213239,0.8988098452757607,0.2283116464618339,559.1985794166541,0.12616064626490697,1.499739472035829,0.03181802068843003,0.00030923292192132454,0.0,0.00030923292192132454,102.89338046783135,0.009718798191421464
1,0.0003,21,0.922328621371029,0.8955791851531979,0.2413608516520308,562.4227086183311,0.1264980325649958,1.4985630697536148,0.031195372787724027,0.00030923292192132454,0.0,0.00030923292192132454,100.87985649749413,0.009912781745727801
1,0.0003,22,0.9290973961891749,0.907205593912042,0.21495711583146326,561.7834206331132,0.12623133961460553,1.5038803690620124,0.0311551057626194,0.00030923292192132454,0.0,0.00030923292192132454,100.74964065613274,0.00992559371415613
