measure,series_col,x_col,N,T,f,paired,stake_draws,table_hash,series_val,x_val,rep,theory,sim,theory_sem
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,1.3333333333333333,0.075,-1,0.1302216942106512,,0.0047161945348973
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,1.3333333333333333,0.1,-1,0.1084021001327915,,0.004132472937905
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,1.3333333333333333,0.125,-1,0.0938185235080216,,0.0037726969877555
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,1.3333333333333333,0.15,-1,0.0832623161858711,,0.0035460008993879
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,1.3333333333333333,0.175,-1,0.0752061352998048,,0.0034001392732944
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,1.3333333333333333,0.2,-1,0.0688149489198758,,0.0033030809113351
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,3.0,0.01,-1,0.0405640420775626,,0.0022899367311103
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,3.0,0.025,-1,0.0216772928828818,,0.0013747328775198
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,3.0,0.05,-1,0.0145392489055277,,0.0008226306745628
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,3.0,0.075,-1,0.0119443630694275,,0.0005857945996626
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,3.0,0.1,-1,0.0105590687626038,,0.0004442904452096
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,3.0,0.125,-1,0.0096837887664585,,0.0003499446961995
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,3.0,0.15,-1,0.0090747667489934,,0.0002837489195731
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,3.0,0.175,-1,0.0086230725456573,,0.0002355236803584
stake_top_jaccard,shape,p_s,1000,388800,0.0333333333333333,False,100,,3.0,0.2,-1,0.0082723419275214,,0.0001992607660184
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,1.3333333333333333,0.01,-1,0.42447310662462534,,0.005560635132193831
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,1.3333333333333333,0.025,-1,0.2584344210202867,,0.004231841522950636
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,1.3333333333333333,0.05,-1,0.17082826191700312,,0.0032505377218208682
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,1.3333333333333333,0.075,-1,0.13269809162530893,,0.002741800899012448
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,1.3333333333333333,0.1,-1,0.11041106684339802,,0.0024283745530710643
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,1.3333333333333333,0.125,-1,0.09542340648685627,,0.002212837177986473
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,1.3333333333333333,0.15,-1,0.08447458897550124,,0.002052947999565265
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,1.3333333333333333,0.175,-1,0.07603065150001471,,0.0019282547245381971
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,1.3333333333333333,0.2,-1,0.06926479446643712,,0.0018275042620960007
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,3.0,0.01,-1,0.04005521511238101,,0.0010767816165572085
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,3.0,0.025,-1,0.021292241569320323,,0.0006017371038246071
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,3.0,0.05,-1,0.014216582662851179,,0.000331218871786487
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,3.0,0.075,-1,0.011676042279207467,,0.00022209352059625407
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,3.0,0.1,-1,0.010343169835414213,,0.00016364677027657021
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,3.0,0.125,-1,0.009510023347898794,,0.00012750923221674815
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,3.0,0.15,-1,0.008933166704469468,,0.00010323826900250602
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,3.0,0.175,-1,0.008505928563938255,,8.598571542224412e-05
stake_top_jaccard,shape,p_s,1000,388800,0.03333333333333333,False,400,,3.0,0.2,-1,0.008174009380701373,,7.318460071858375e-05
