mix_scale,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
0.0001,13,0.888335220838052,0.8579895199614942,0.3246407081746761,558.7349943374859,0.2390262909757439,1.9602770526008242,0.03137303749295779,0.00017500000000000003,0.0,0.00017500000000000003,179.2744999597588,0.005578038149454981
0.0001,14,0.874735089312746,0.8431163279901774,0.3613757559226227,560.1280653950954,0.22030667815124616,1.8806125950897965,0.031284893342783344,0.00017500000000000003,0.0,0.00017500000000000003,178.77081910161908,0.005593754087078204
0.0001,15,0.8910144043899093,0.8595075645545386,0.3214838127941491,564.0058684551483,0.25000318957609124,1.9776701337978273,0.03163028511474909,0.00017500000000000003,0.0,0.00017500000000000003,180.7444863699948,0.005532672227427951
0.0001,16,0.9067573836400186,0.8800403514495027,0.27651614556818677,572.1458172259162,0.2444635632855352,1.969435776271574,0.032715256359032635,0.00017500000000000003,0.0,0.00017500000000000003,186.94432205161502,0.005349186265865307
0.0001,17,0.8946799474944019,0.8668211452475046,0.30499682353718216,571.3961084086171,0.24665634636767209,1.9833405812468317,0.03019140217548566,0.00017500000000000003,0.0,0.00017500000000000003,172.5222981456323,0.005796352186056923
0.0001,18,0.9155252888514807,0.8931742359344347,0.2421079218242396,566.2460019894406,0.2564531955285929,2.0327001905147686,0.030280689821197963,0.00017500000000000003,0.0,0.00017500000000000003,173.03251326398833,0.005779260678450313
0.0001,19,0.9170653907496013,0.8963811261811918,0.2339708245619944,562.038961038961,0.2677026880264748,2.0573505057807435,0.031027475055296468,0.00017500000000000003,0.0,0.00017500000000000003,177.29985745883693,0.005640162458856834
0.0001,20,0.9178743961352657,0.8933150735606644,0.24372416593185445,567.4596273291926,0.24230722460197285,1.960808557451482,0.032236361877650145,0.00017500000000000003,0.0,0.00017500000000000003,184.2077821580008,0.005428652298426071
0.0001,21,0.890961262553802,0.8600856584805752,0.3197394854279764,558.8192252510761,0.22325806779554114,1.879624344120666,0.03396288927628865,0.00017500000000000003,0.0,0.00017500000000000003,194.07365300736367,0.005152682935081648
0.0001,22,0.8942903003898188,0.8659897282501458,0.3119768759884001,565.641137353818,0.25809919225866906,2.0003074309859405,0.02943013424031541,0.00017500000000000003,0.0,0.00017500000000000003,168.17219565894518,0.005946286162713898
0.0001,23,0.8998931786967801,0.8694680143108239,0.29702611687210334,564.6502365328857,0.26278566403198056,2.0420770913632347,0.033343370465324644,0.00017500000000000003,0.0,0.00017500000000000003,190.5335455161408,0.005248419627583566
0.0001,24,0.8998041519780651,0.8761462888402969,0.2795850198784164,579.7074030552292,0.29464710867614485,2.181673521991857,0.030976975443665445,0.00017500000000000003,0.0,0.00017500000000000003,177.0112882495168,0.005649357223988961
0.0001,25,0.9165210786175465,0.893477420294879,0.24141001787368066,562.1241929358147,0.260145985026611,2.028772883808946,0.03239608146807453,0.00017500000000000003,0.0,0.00017500000000000003,185.12046553185442,0.005401887884880702
0.0001,26,0.8959741625356767,0.8667810136974137,0.30058699667427596,555.8445245606129,0.24267165004857816,1.9721477611041285,0.03001588622669415,0.00017500000000000003,0.0,0.00017500000000000003,171.5193498668237,0.005830245979689467
0.0001,27,0.8972126765941199,0.8649281242984815,0.3072107853126577,565.1237113402062,0.24619076267117634,1.9686227482734056,0.029567171313125862,0.00017500000000000003,0.0,0.00017500000000000003,168.95526464643348,0.0059187264871128084
0.0001,28,0.8953153426318982,0.868300255383356,0.30010201338898446,560.9757428744693,0.23852240617270581,1.9383875073832844,0.03188170504254103,0.00017500000000000003,0.0,0.00017500000000000003,182.181171671663,0.0054890414350954745
0.0001,29,0.8889224724195255,0.8605788821733765,0.31894279972023276,559.1985794166541,0.25123432782129385,1.9996956891574693,0.030961378618490305,0.00017500000000000003,0.0,0.00017500000000000003,176.9221635342303,0.005652203093291494
0.0001,30,0.9082779179087366,0.8814999591852315,0.26914028685474156,565.641137353818,0.24612862593494356,1.9786981867523095,0.030805635284124736,0.00017500000000000003,0.0,0.00017500000000000003,176.0322016235699,0.005680778805109852
0.0001,31,0.8932854632953938,0.8610813907904616,0.31887573135953845,565.2960812772134,0.2523764176003169,2.015088459878661,0.03159568143951303,0.00017500000000000003,0.0,0.00017500000000000003,180.54675108293156,0.005538731624922258
0.0001,32,0.9148968562076578,0.8935419555633648,0.23800567403462528,563.3201644211007,0.26997953082900494,2.072089280797968,0.030530965508348384,0.00017500000000000003,0.0,0.00017500000000000003,174.46266004770501,0.005731885549186057
0.0001,33,0.8876685350704439,0.8595529192736338,0.31629798781501534,560.5515830934706,0.23717084480449557,1.9598860713818615,0.031009173701401507,0.00017500000000000003,0.0,0.00017500000000000003,177.19527829372288,0.0056434912353724095
0.0001,34,0.8907232109049602,0.8666782233735173,0.3020663780133337,560.4244604316547,0.2430320080020465,1.9599520033429103,0.03221785394174672,0.00017500000000000003,0.0,0.00017500000000000003,184.10202252426694,0.005431770853403783
0.0001,35,0.899336536261725,0.8698809081002088,0.2942407605679878,564.3493479752917,0.2581628708576318,2.014956823388671,0.030999116890259387,0.00017500000000000003,0.0,0.00017500000000000003,177.13781080148217,0.005645322110933712
0.0001,36,0.9130968831567634,0.882967091898578,0.2640379742819821,568.1119299861815,0.2433952511055395,1.9658488735660473,0.03221583044000441,0.00017500000000000003,0.0,0.00017500000000000003,184.09045965716803,0.005432112027219127
0.0001,37,0.871690895179801,0.8406333939659411,0.36372507385214936,566.2027543993879,0.2569083116541151,2.015811050643861,0.030456911210983446,0.00017500000000000003,0.0,0.00017500000000000003,174.0394926341911,0.005745822312306282
0.0001,38,0.9101442602823818,0.8853444423278143,0.26034595063668425,567.8508287292817,0.26896280888468027,2.0539856571520843,0.033117832575106886,0.00017500000000000003,0.0,0.00017500000000000003,189.2447575720393,0.005284162229008286
0.0001,39,0.890753112663225,0.8644392886822557,0.3065171636613777,561.8259945338597,0.24167159976786934,1.9655731369070542,0.0303337992377403,0.00017500000000000003,0.0,0.00017500000000000003,173.33599564423028,0.0057691421581728825
0.0001,40,0.9024280237540404,0.8737409636408511,0.28723993087468863,556.3033150417199,0.23952903650933877,1.9524293742672632,0.03167221134131593,0.00017500000000000003,0.0,0.00017500000000000003,180.9840648075196,0.005525348328669274
0.0001,41,0.9165464348090212,0.892510688012174,0.24592229359520915,561.953755030754,0.2617614628979936,2.0364420798281664,0.0318855967119964,0.00017500000000000003,0.0,0.00017500000000000003,182.20340978283656,0.005488371492014741
0.0001,42,0.8980206216602694,0.8676931283282573,0.30360723958070257,556.9720027094152,0.2441587034263648,1.9683796112579004,0.03070034333982738,0.00017500000000000003,0.0,0.00017500000000000003,175.43053337044213,0.00570026198283501
0.0001,43,0.8811797320190975,0.8522712191470616,0.33861467928989936,569.8587709841368,0.229179922665935,1.9053371898514229,0.03013299529071179,0.00017500000000000003,0.0,0.00017500000000000003,172.18854451835307,0.005807587274735416
0.0001,44,0.8632530578135683,0.8282174220118537,0.3950374296720953,562.2094507331155,0.24793671019142494,1.9765590471528465,0.030947965740692744,0.00017500000000000003,0.0,0.00017500000000000003,176.84551851824423,0.005654652763489934
0.0001,45,0.886772243898707,0.8558796493350805,0.32645099452000026,566.1595134266697,0.24887653067708015,1.9923217516783496,0.03379816826058822,0.00017500000000000003,0.0,0.00017500000000000003,193.1323900605041,0.005177795395618115
0.0001,46,0.9109803337306317,0.8860819922957998,0.2598041439158797,551.2979737783076,0.2548775981995277,2.035870480970832,0.03230182530736899,0.00017500000000000003,0.0,0.00017500000000000003,184.58185889925136,0.005417650499152362
0.0001,47,0.9427019583843329,0.9240064914712343,0.17209859798509067,566.1162790697674,0.2866933840268757,2.144268921580185,0.030707612360648846,0.00017500000000000003,0.0,0.00017500000000000003,175.4720706322791,0.005698912632629778
0.0001,48,0.897021019204597,0.8649766028731117,0.3092335572880816,559.5362165431725,0.24113680791924708,1.959756507828126,0.029423509281867443,0.00017500000000000003,0.0,0.00017500000000000003,168.13433875352823,0.005947625020644484
0.0001,49,0.8746720635634511,0.840537088765728,0.3691030383605397,554.7216100742073,0.2458778394793626,1.9666650325877901,0.030334903145111634,0.00017500000000000003,0.0,0.00017500000000000003,173.34230368635218,0.005768932215239352
0.0002,0,0.8197861362446721,0.775900640984698,0.5280688464750048,553.3966200553353,0.25722873682389036,2.02198213687843,0.032745906438709435,0.00035000000000000005,0.0,0.00035000000000000005,93.55973268202695,0.010688358884036256
0.0002,1,0.810247403787416,0.7611825297193995,0.5712404536209056,565.0806353084912,0.2743886413227301,2.080745977952105,0.03196474327564638,0.00035000000000000005,0.0,0.00035000000000000005,91.32783793041821,0.010949563929914669
0.0002,2,0.8680657356685441,0.8322914770749095,0.38720881738666985,570.9560219118895,0.27856296009849757,2.104598088172881,0.031581327518791315,0.00035000000000000005,0.0,0.00035000000000000005,90.23236433940374,0.011082498029626695
0.0002,3,0.8587063920346584,0.8200692401259411,0.4197206260740098,562.4653796458159,0.28318823827430606,2.131280391489512,0.03050767867046018,0.00035000000000000005,0.0,0.00035000000000000005,87.16479620131479,0.011472521517636681
0.0002,4,0.8179952883957747,0.7687868054285862,0.5476844135517588,562.3800440762976,0.26138604679726996,2.0535999774330858,0.03152830973366478,0.00035000000000000005,0.0,0.00035000000000000005,90.08088495332792,0.011101134280797896
0.0002,5,0.7924412352127823,0.7403935452917609,0.6143832480673062,568.4604393916117,0.23963133461074904,1.9657925100296918,0.030447083909853977,0.00035000000000000005,0.0,0.00035000000000000005,86.99166831386849,0.011495353743440932
0.0002,6,0.7748268777109809,0.7414741515398681,0.5999000795886192,563.1489993151206,0.28427403650130145,2.1275507129828073,0.03170514955811085,0.00035000000000000005,0.0,0.00035000000000000005,90.58614159460242,0.011039216180277018
0.0002,7,0.7843820137760236,0.7344486588725152,0.6367911588955314,572.7204550731368,0.2315411653544288,1.9138522601182797,0.0325170253004814,0.00035000000000000005,0.0,0.00035000000000000005,92.90578657280399,0.010763592203337814
0.0002,8,0.8518855065879146,0.8157424828019856,0.427425216035984,560.3820990458883,0.2841232654172927,2.1376939195533806,0.0325924303054926,0.00035000000000000005,0.0,0.00035000000000000005,93.12122944426456,0.010738689834400496
0.0002,9,0.8619400137373121,0.8250323576617246,0.4028301644298521,564.7792871861406,0.2870194692222867,2.148667763922006,0.029895005321872052,0.00035000000000000005,0.0,0.00035000000000000005,85.41430091963443,0.011707641334451608
0.0002,10,0.8172075471698114,0.7711123693824128,0.5410361066348511,558.5245283018868,0.2381600519292988,1.9522695473485356,0.03163180107471095,0.00035000000000000005,0.0,0.00035000000000000005,90.37657449917413,0.011064814146160609
0.0002,11,0.7797541797083747,0.7274982201216249,0.6510646857122147,564.9514466753187,0.20541846388368867,1.8295419049129316,0.031000566897961365,0.00035000000000000005,0.0,0.00035000000000000005,88.5730482798896,0.011290116117941588
0.0002,12,0.78526395746297,0.7316346571933479,0.6404279881061066,562.1241929358147,0.2579879970580805,2.027873662197529,0.029937854894067063,0.00035000000000000005,0.0,0.00035000000000000005,85.53672826876303,0.011690884374930995
0.0002,13,0.8384498480243161,0.7983851257666099,0.4666748949479988,562.3373860182371,0.26098116690991446,2.0463515024172185,0.030085002156619925,0.00035000000000000005,0.0,0.00035000000000000005,85.95714901891405,0.011633703669952564
0.0002,14,0.8255709134615384,0.7777067940520044,0.5286497969040826,555.9278846153846,0.26794442170648836,2.079276218305669,0.032506400292641575,0.00035000000000000005,0.0,0.00035000000000000005,92.87542940754734,0.010767110379774318
0.0002,15,0.8178522881739918,0.7687274166239992,0.5461213510508179,558.861350249207,0.24076611932832748,1.9586725872137811,0.0335407849480004,0.00035000000000000005,0.0,0.00035000000000000005,95.83081413714397,0.010435056917797805
0.0002,16,0.8681502934227574,0.8325678214093006,0.39219559222608286,564.0058684551483,0.3135643621208146,2.226656183923075,0.029113895854514932,0.00035000000000000005,0.0,0.00035000000000000005,83.18255958432836,0.012021750773204153
0.0002,17,0.8175685917841443,0.7722906323517652,0.5352824232466732,560.8908594815825,0.238419828529004,1.9395557029020192,0.029694994640221295,0.00035000000000000005,0.0,0.00035000000000000005,84.84284182920369,0.011786498170500823
0.0002,18,0.7806036463919105,0.7294935293747838,0.6422239613853715,566.8955109544967,0.21983942249789834,1.8789459439390783,0.02891527000975031,0.00035000000000000005,0.0,0.00035000000000000005,82.61505717071516,0.012104331029313544
0.0002,19,0.8442455048934072,0.8081588552702317,0.4406487939504485,561.4430619831576,0.2911803152237553,2.161075238601878,0.03135307991215444,0.00035000000000000005,0.0,0.00035000000000000005,89.58022832044125,0.011163177620209422
0.0002,20,0.8400970947432299,0.7964045153712832,0.47148510482342476,561.3580368656603,0.27275988258770667,2.088251870853804,0.03249664502510863,0.00035000000000000005,0.0,0.00035000000000000005,92.84755721459607,0.01077034259166051
0.0002,21,0.8284841542573501,0.7883113518286576,0.49239010639184283,565.1237113402062,0.24986328388331458,1.9977582463255548,0.028303725132426204,0.00035000000000000005,0.0,0.00035000000000000005,80.86778609264628,0.012365863445975246
0.0002,22,0.7641669233138282,0.707359387062495,0.704575328364642,569.7711733908222,0.2588515500538051,2.0307553004583703,0.02950313279433702,0.00035000000000000005,0.0,0.00035000000000000005,84.29466512667719,0.011863146955945668
0.0002,23,0.82170245398773,0.7788246598753937,0.5102652381849626,567.5030674846626,0.29674219273147173,2.189460238930991,0.030576074179927106,0.00035000000000000005,0.0,0.00035000000000000005,87.36021194264886,0.011446858675852233
0.0002,24,0.7550958320657134,0.6958339822039161,0.7439732803562369,562.849710982659,0.2498696779657621,1.9979755829827148,0.033978063857111405,0.00035000000000000005,0.0,0.00035000000000000005,97.08018244888972,0.010300763500588547
0.0002,25,0.8003241741278172,0.7496256117629035,0.5946790385675143,571.1759802408151,0.2603958891122602,2.0368932579507204,0.030136430593641468,0.00035000000000000005,0.0,0.00035000000000000005,86.10408741040418,0.011613850515988018
0.0002,26,0.7773886562618957,0.7205343000441262,0.668342417547834,563.4057860677578,0.23257165442919359,1.906209497155582,0.03039614713723743,0.00035000000000000005,0.0,0.00035000000000000005,86.84613467782123,0.01151461724473709
0.0002,27,0.8677692249066382,0.8304068783849786,0.3909578282130812,564.0058684551483,0.29073880636133254,2.1468599938878654,0.03257864357916319,0.00035000000000000005,0.0,0.00035000000000000005,93.0818387976091,0.010743234264788569
0.0002,28,0.8352968001824124,0.7933251266202138,0.48032243151475085,562.4653796458159,0.26653527485905215,2.058507109990984,0.029932607555949856,0.00035000000000000005,0.0,0.00035000000000000005,85.52173587414244,0.011692933846334038
0.0002,29,0.758663081060315,0.7011735758102337,0.7078863142035693,568.5912408759124,0.2456886308209505,1.9810113300776044,0.03140465473528643,0.00035000000000000005,0.0,0.00035000000000000005,89.72758495796123,0.011144844703761007
0.0002,30,0.8242503661450705,0.7796508883627522,0.5162216838363054,570.4288136899714,0.2547830111288931,2.0196087993301015,0.032365699474377285,0.00035000000000000005,0.0,0.00035000000000000005,92.47342706964938,0.010813917378089788
0.0002,31,0.8333082367113387,0.7935701682046913,0.4804089965090689,557.1812979972896,0.2501215638476424,2.0099582093567028,0.031059252570932092,0.00035000000000000005,0.0,0.00035000000000000005,88.74072163123454,0.011268783728799707
0.0002,32,0.8455948456697633,0.8067021004100253,0.45550832145805287,554.431225651783,0.28087893791962415,2.109643443102951,0.03228065654376766,0.00035000000000000005,0.0,0.00035000000000000005,92.23044726790759,0.010842406489640423
0.0002,33,0.83027803238619,0.7933359642512224,0.4814049225355645,565.2529789184234,0.2555633787123952,2.016556132253367,0.03299979715699786,0.00035000000000000005,0.0,0.00035000000000000005,94.28513473427958,0.010606125799345403
0.0002,34,0.8366385533014209,0.7906113211554658,0.49253673337354237,562.2947344426715,0.23881520191207528,1.945010871789811,0.030708867566395976,0.00035000000000000005,0.0,0.00035000000000000005,87.7396216182742,0.011397359386283498
0.0002,35,0.7964094440672852,0.7467649837239843,0.5976375218313708,558.2301425661915,0.22534847576753236,1.903883114678181,0.02934656990146199,0.00035000000000000005,0.0,0.00035000000000000005,83.84734257560568,0.011926436417448696
0.0002,36,0.7791115528710146,0.7259409109134904,0.6521946489202955,565.8138236868263,0.22936306285555474,1.9191629148165528,0.03304358482675819,0.00035000000000000005,0.0,0.00035000000000000005,94.41024236216624,0.010592071103513423
0.0002,37,0.8575911536162583,0.8243635635077787,0.40558719233427176,552.9426180514047,0.29186541060335003,2.1361793413328867,0.029961815426953996,0.00035000000000000005,0.0,0.00035000000000000005,85.60518693415426,0.011681535147737943
0.0002,38,0.7806160781367393,0.729968726242104,0.6434207955390092,556.0112697220135,0.21417433200986125,1.8563037369189561,0.02836619749565729,0.00035000000000000005,0.0,0.00035000000000000005,81.04627855902082,0.01233862945689436
0.0002,39,0.8043345075815592,0.7531779699709754,0.5878995628883571,566.7221626589064,0.21412481911829673,1.864487715604427,0.030278802766977357,0.00035000000000000005,0.0,0.00035000000000000005,86.51086504850672,0.011559241714197392
0.0002,40,0.8290656393987461,0.7859295608910424,0.49508896007272046,558.9877634262407,0.2585991778760217,2.0225200913643944,0.02955478085364265,0.00035000000000000005,0.0,0.00035000000000000005,84.44223101040755,0.01184241567322812
0.0002,41,0.7723602011275331,0.7194528209846469,0.6713759461084011,563.7914063690386,0.25295378363807686,1.9942526995869247,0.029402808068892148,0.00035000000000000005,0.0,0.00035000000000000005,84.00802305397755,0.011903624959219329
0.0002,42,0.8117042491179629,0.7644700555954531,0.5589696647104735,567.5899677864703,0.2302222063881345,1.8945728589047706,0.03212100950549144,0.00035000000000000005,0.0,0.00035000000000000005,91.77431287283267,0.010896295147266892
0.0002,43,0.8518092609628948,0.8093421033880894,0.4503780616964448,567.329346826127,0.2594202145410236,2.018424323131252,0.030185171320734817,0.00035000000000000005,0.0,0.00035000000000000005,86.2433466306709,0.011595097350319753
0.0002,44,0.8268830008931229,0.7838087596995326,0.5092067200997596,550.8064900267937,0.25293795598554425,2.0114196157826894,0.031120520991301887,0.00035000000000000005,0.0,0.00035000000000000005,88.91577426086252,0.011246598348974434
0.0002,45,0.8273462905543372,0.7821067117896424,0.5090158963811371,559.6629357936928,0.257631942658918,2.0212825875401155,0.03112214295682191,0.00035000000000000005,0.0,0.00035000000000000005,88.92040844806259,0.011246012219839148
0.0002,46,0.8704835181413593,0.8354810611018362,0.3818812094885476,558.2301425661915,0.27609082037815824,2.0908656602339066,0.03352508196407467,0.00035000000000000005,0.0,0.00035000000000000005,95.78594846878477,0.010439944647266141
0.0002,47,0.8089468068891937,0.7552657250597538,0.584115497475159,563.9629629629629,0.2390600475773681,1.9373752037595742,0.031469274882730484,0.00035000000000000005,0.0,0.00035000000000000005,89.91221395065851,0.01112195947648196
0.0002,48,0.8540511398644486,0.8149768435892882,0.42792448221566354,569.9463955637708,0.2657648273452651,2.0347207412921344,0.031223167966681273,0.00035000000000000005,0.0,0.00035000000000000005,89.20905133337506,0.011209624864891687
0.0002,49,0.8132863990413421,0.7649484531977486,0.555986395551068,554.2654284002397,0.2892267570423428,2.148114255642782,0.03073065880014929,0.00035000000000000005,0.0,0.00035000000000000005,87.80188228614082,0.01138927747290272
0.0003,0,0.7396803756721957,0.6830311628525639,0.7652926982702551,560.5092024539878,0.23751114486367442,1.9437610785502772,0.02951739450855586,0.000525,0.0,0.000525,56.22360858772545,0.01778612268260413
0.0003,1,0.7208739699100325,0.6558998283446519,0.8438554726264975,559.4939895667952,0.257080095121637,2.0134147917275023,0.03241231561179083,0.000525,0.0,0.000525,61.73774402245873,0.016197546830286246
0.0003,2,0.7998500749625187,0.754310659919903,0.5792293436297528,554.7631184407796,0.2880826845939737,2.139845181957492,0.03232762264371618,0.000525,0.0,0.000525,61.57642408326891,0.01623998169571709
0.0003,3,0.7635782747603834,0.7076779324182021,0.7002426714917808,562.9351894112277,0.24368352169403806,1.9483223153631273,0.031128312172835845,0.000525,0.0,0.000525,59.292023186353994,0.01686567511547066
0.0003,4,0.7061582690270842,0.64422983369486,0.8795600604039545,559.8742623694961,0.21752473467495292,1.8697324526691181,0.029814310690172187,0.000525,0.0,0.000525,56.789163219375595,0.017608993394338576
0.0003,5,0.8046229632436529,0.7587423364655992,0.5737376750856709,560.8484274346343,0.2731164354190696,2.0889342811978864,0.02970469379924294,0.000525,0.0,0.000525,56.580369141415126,0.017673974475151136
0.0003,6,0.7301756253326237,0.6683165729932641,0.8171368828520595,562.6361286398541,0.23109120180015452,1.9268288458687306,0.030846799123442896,0.000525,0.0,0.000525,58.75580785417695,0.017019594088159746
0.0003,7,0.7547961630695443,0.7042869372154053,0.7137215251536166,554.5971223021583,0.2496568396454677,1.9907233568534153,0.03079277292605136,0.000525,0.0,0.000525,58.6529008115264,0.017049455119251
0.0003,8,0.7158119658119658,0.6505696027213191,0.8674015030786034,564.7362637362637,0.23505898169241846,1.9349342388334643,0.031862042067192446,0.000525,0.0,0.000525,60.689603937509425,0.01647728663758747
0.0003,9,0.7733434305187429,0.7195269780912456,0.6776335798869166,560.4244604316547,0.2797128411475569,2.1236594347158033,0.0324371601929048,0.000525,0.0,0.000525,61.785067034104394,0.016185140649730388
0.0003,10,0.7572904707233066,0.7014586696317917,0.7159993014631293,566.4190585533869,0.27000226522795856,2.082168939193813,0.031510323454994896,0.000525,0.0,0.000525,60.0196637237998,0.016661206310682252
0.0003,11,0.7297155295353899,0.6643227560695348,0.8331512209905849,555.469714028372,0.24845610151533037,1.9909923341696276,0.029557495976936445,0.000525,0.0,0.000525,56.299992337021806,0.017761991760386422
0.0003,12,0.7524135309768148,0.6907229903002273,0.7556235756092764,562.5507411630558,0.2627329502720386,2.043358609982059,0.03070552040592611,0.000525,0.0,0.000525,58.48670553509735,0.017097902691747765
0.0003,13,0.7710696612105062,0.7165311741119175,0.6788992359994567,563.4057860677578,0.3228392933087889,2.275567985529474,0.031703925682392234,0.000525,0.0,0.000525,60.38842987122331,0.01655946349544893
0.0003,14,0.74060382008626,0.6790092369099916,0.7786327249916208,569.9463955637708,0.2589762706775218,2.027510708688091,0.030258738590080745,0.000525,0.0,0.000525,57.635692552534756,0.017350359746063658
0.0003,15,0.6997022218828739,0.6328125441250434,0.9054856798163559,565.037565854776,0.21527502822573297,1.8528860017844306,0.0316363581263063,0.000525,0.0,0.000525,60.25972976439296,0.01659483047650328
0.0003,16,0.7247931351517009,0.6673703537697429,0.8152997735761118,566.9822249463683,0.25426251848693937,2.0089480961739863,0.029919379884863935,0.000525,0.0,0.000525,56.989295018788454,0.017547155122208762
0.0003,17,0.6933930061442767,0.6365897096718303,0.8915392006365405,561.3580368656603,0.27274166358984075,2.0750966070764703,0.032109129953776655,0.000525,0.0,0.000525,61.16024753100316,0.016350489744062648
0.0003,18,0.7767153675514419,0.7255596376523543,0.6556667090926093,566.0730513271628,0.25249008351238444,1.9984615555093665,0.03181311036078658,0.000525,0.0,0.000525,60.59640068721254,0.016502630332151505
0.0003,19,0.8299519086263901,0.7876645646594576,0.4954429460034564,556.0946798917944,0.29471544941770844,2.170131262772042,0.030340965567172504,0.000525,0.0,0.000525,57.79231536604287,0.017303338578256233
0.0003,20,0.7478464560979295,0.6890594035414963,0.7528349739516262,559.1985794166541,0.22696760366670787,1.899049535522142,0.031619733396480096,0.000525,0.0,0.000525,60.22806361234304,0.016603555552383086
0.0003,21,0.7625018999848001,0.7019358910768067,0.7172809962083461,562.4227086183311,0.23955380666302517,1.9441465515261371,0.031669455279584716,0.000525,0.0,0.000525,60.322771961113745,0.01657748753065652
0.0003,22,0.7440218629013892,0.6847763929416872,0.7649995659008976,561.7834206331132,0.2288862221466843,1.913650084365711,0.029863876670271714,0.000525,0.0,0.000525,56.883574610041364,0.01757976721497167
0.0003,23,0.7423411065386374,0.6792645277828637,0.7800745293700867,563.9629629629629,0.24083466036245227,1.976204286444744,0.029119753575308195,0.000525,0.0,0.000525,55.46619728630133,0.018028998722199645
0.0003,24,0.7622944665515429,0.7059859830843942,0.7033671210258319,555.6362339514978,0.24576106207678095,1.9977670823218472,0.03405925701219133,0.000525,0.0,0.000525,64.87477526131681,0.015414311586775926
0.0003,25,0.7580474535287894,0.6969752055173208,0.7306786931474942,559.1985794166541,0.2576101181912236,2.055857235954167,0.030130516970278545,0.000525,0.0,0.000525,57.39146089576866,0.017424194895755436
0.0003,26,0.7610299653666617,0.7004934913364511,0.7327038817952453,557.1812979972896,0.21893536834977567,1.8716983388442474,0.034327348132641856,0.000525,0.0,0.000525,65.38542501455592,0.015293928268836408
0.0003,27,0.8232439926062847,0.7791572633369104,0.5234966058265501,569.9463955637708,0.28938231625943445,2.1585600286851125,0.03290262823366518,0.000525,0.0,0.000525,62.67167282602892,0.01595617214137418
0.0003,28,0.7518010161522711,0.694976104227591,0.7385565701275979,561.1880640024266,0.23856957102543674,1.9456720093168065,0.03127624675978873,0.000525,0.0,0.000525,59.57380335197854,0.016785901583145916
