p_s,shape,rep,stake_top1_hit,stake_top_jaccard,stake_confidence,bandwidth_overhead,latency,latency_overhead,eta,inv_eta,sigma_d,sigma_Z,sigma_eps,sigma_noise
0.01,1.3333333333333333,33,1.0,0.11234635385578783,0.004786666666666667,886.8775744432859,,,,,,,,
0.01,1.3333333333333333,34,1.0,0.08539025364899419,0.005333333333333333,885.8240025024487,,,,,,,,
0.01,1.3333333333333333,35,0.64,0.106104486215474,0.00488,885.9718278627447,,,,,,,,
0.01,1.3333333333333333,36,0.88,0.11604035507300886,0.004946666666666668,884.4048322046233,,,,,,,,
0.01,1.3333333333333333,37,1.0,0.12605598126130865,0.004866666666666667,886.4979958593318,,,,,,,,
0.01,1.3333333333333333,38,1.0,0.127199759421735,0.004866666666666667,884.0058447745995,,,,,,,,
0.01,1.3333333333333333,39,0.64,0.1485934768154524,0.005026666666666667,882.5810558550835,,,,,,,,
0.01,1.3333333333333333,40,1.0,0.0995890914519339,0.005106666666666666,886.1728946174364,,,,,,,,
0.01,1.3333333333333333,41,1.0,0.06437521120875571,0.00448,887.329702209408,,,,,,,,
0.01,1.3333333333333333,42,1.0,0.16185487687414288,0.00484,885.2925436712704,,,,,,,,
0.01,1.3333333333333333,43,1.0,0.08767418832960044,0.00428,885.4182992122596,,,,,,,,
0.01,1.3333333333333333,44,0.68,0.10771020569022788,0.005199999999999999,884.4459939466615,,,,,,,,
0.01,1.3333333333333333,45,1.0,0.1144039016847008,0.00504,887.8839145619386,,,,,,,,
0.01,1.3333333333333333,46,0.86,0.15807202290482944,0.004773333333333334,885.768871658455,,,,,,,,
0.01,1.3333333333333333,47,1.0,0.10933139372651027,0.004653333333333333,886.8997549862768,,,,,,,,
0.01,1.3333333333333333,48,1.0,0.027569068785347352,0.00104,897.5573105488772,,,,,,,,
0.01,1.3333333333333333,49,0.96,0.10159123186916867,0.005373333333333334,886.8900833578965,,,,,,,,
0.01,1.3333333333333333,50,0.24,0.08141775501329616,0.0051466666666666674,887.0522128353431,,,,,,,,
0.01,1.3333333333333333,51,1.0,0.08706881668974605,0.004946666666666666,886.8721022815281,,,,,,,,
0.01,1.3333333333333333,52,0.28,0.18000312451818887,0.0058,887.6472490651206,,,,,,,,
0.01,1.3333333333333333,53,0.6,0.10615024518289896,0.005333333333333334,885.951316204432,,,,,,,,
0.01,1.3333333333333333,54,1.0,0.12335338850322203,0.0054800000000000005,885.7376258793256,,,,,,,,
0.01,1.3333333333333333,55,1.0,0.1502401320470133,0.004733333333333333,886.8650559246818,,,,,,,,
0.01,1.3333333333333333,56,1.0,0.06668248468611444,0.003493333333333333,892.2503289875608,,,,,,,,
0.01,1.3333333333333333,57,0.48,0.1709770702141084,0.005026666666666666,886.9981601226235,,,,,,,,
0.01,1.3333333333333333,58,1.0,0.07336847866793421,0.004973333333333333,886.6792265854863,,,,,,,,
0.01,1.3333333333333333,59,1.0,0.1670063841695362,0.004693333333333334,886.8113258082733,,,,,,,,
0.01,1.3333333333333333,60,0.68,0.09383236205480495,0.005279999999999999,889.0456730716594,,,,,,,,
0.01,1.3333333333333333,61,1.0,0.12256074847908482,0.005066666666666667,886.5794759142792,,,,,,,,
0.01,1.3333333333333333,62,0.92,0.1292934149338145,0.004533333333333334,888.336430822566,,,,,,,,
0.01,1.3333333333333333,63,0.76,0.11498417724832817,0.00508,885.179131905525,,,,,,,,
0.01,1.3333333333333333,64,1.0,0.1014479343634084,0.004973333333333333,884.5457837268585,,,,,,,,
0.01,1.3333333333333333,65,0.68,0.10802104918466854,0.004373333333333333,888.1169933046524,,,,,,,,
0.01,1.3333333333333333,66,1.0,0.16618028653164213,0.004826666666666667,883.8991560378663,,,,,,,,
0.01,1.3333333333333333,67,0.88,0.1086818263160339,0.004733333333333333,888.7498605065776,,,,,,,,
0.01,1.3333333333333333,68,1.0,0.13392374128698847,0.004666666666666666,884.127840820789,,,,,,,,
0.01,1.3333333333333333,69,1.0,0.10462619401225629,0.004706666666666666,888.487383724621,,,,,,,,
0.01,1.3333333333333333,70,1.0,0.051388502604473564,0.0031999999999999997,888.5629796296358,,,,,,,,
0.01,1.3333333333333333,71,1.0,0.0945827228051657,0.00504,885.5703703325031,,,,,,,,
0.01,1.3333333333333333,72,1.0,0.1177116005218114,0.004866666666666667,884.1608571420609,,,,,,,,
0.01,1.3333333333333333,73,0.64,0.11595026751519535,0.00508,885.9920335294946,,,,,,,,
0.01,1.3333333333333333,74,1.0,0.03751093103887714,0.00116,893.7229722290825,,,,,,,,
0.01,1.3333333333333333,75,0.48,0.1263300943370707,0.00512,882.5991634521955,,,,,,,,
0.01,1.3333333333333333,76,0.96,0.10701426345914927,0.005506666666666667,884.8045924660987,,,,,,,,
0.01,1.3333333333333333,77,1.0,0.10174479608441872,0.0044666666666666665,886.8549301918155,,,,,,,,
0.01,1.3333333333333333,78,0.68,0.08452281919665408,0.005346666666666666,887.4974035994363,,,,,,,,
0.01,1.3333333333333333,79,1.0,0.031901495410062264,0.0019066666666666668,894.0920464968278,,,,,,,,
0.01,1.3333333333333333,80,0.72,0.11110065301898936,0.005226666666666666,887.451072892658,,,,,,,,
0.01,1.3333333333333333,81,0.48,0.18673254449130627,0.004986666666666667,889.6327010597468,,,,,,,,
0.01,1.3333333333333333,82,1.0,0.12109286101738931,0.005013333333333333,886.58351724048,,,,,,,,
0.01,1.3333333333333333,83,1.0,0.09223254405804143,0.004760000000000001,885.3747044127642,,,,,,,,
0.01,1.3333333333333333,84,0.12,0.14246388215311634,0.0054,886.3655850659839,,,,,,,,
0.01,1.3333333333333333,85,1.0,0.08056538301650105,0.005173333333333333,885.2149165026012,,,,,,,,
0.01,1.3333333333333333,86,0.8,0.10786140613934295,0.004906666666666667,886.8242048579132,,,,,,,,
0.01,1.3333333333333333,87,1.0,0.09896585724379403,0.005013333333333333,885.1270663084407,,,,,,,,
0.01,1.3333333333333333,88,0.56,0.11582451091885053,0.00472,887.3793638192395,,,,,,,,
0.01,1.3333333333333333,89,0.68,0.08774420350801504,0.005106666666666667,886.2656908483556,,,,,,,,
0.01,1.3333333333333333,90,0.76,0.13310350273724303,0.005173333333333333,884.4348014875012,,,,,,,,
0.01,1.3333333333333333,91,0.28,0.14633889476096548,0.0055200000000000015,885.5267088608526,,,,,,,,
0.01,1.3333333333333333,92,0.92,0.08017480282278942,0.005253333333333335,885.9152306264834,,,,,,,,
0.01,1.3333333333333333,93,0.92,0.0931729268314752,0.0054933333333333344,884.1766702774406,,,,,,,,
0.01,1.3333333333333333,94,1.0,0.12223520350981065,0.004666666666666667,887.336168981517,,,,,,,,
0.01,1.3333333333333333,95,1.0,0.17372096434122755,0.005053333333333333,887.5123131840006,,,,,,,,
0.01,1.3333333333333333,96,0.44,0.1184711428662594,0.005226666666666668,886.3147351959356,,,,,,,,
0.01,1.3333333333333333,97,1.0,0.1235223935024157,0.004946666666666666,886.7493890243708,,,,,,,,
0.01,1.3333333333333333,98,1.0,0.1339305269541515,0.005093333333333333,886.5973110254936,,,,,,,,
0.01,1.3333333333333333,99,1.0,0.09794846335886641,0.004719999999999999,883.9836965349828,,,,,,,,
0.01,1.3333333333333333,100,0.44,0.13228808159583488,0.005013333333333333,885.8276635681576,,,,,,,,
0.01,1.3333333333333333,101,0.96,0.17212378816826424,0.004613333333333333,885.5204201620861,,,,,,,,
0.01,1.3333333333333333,102,0.96,0.18447313903790832,0.005960000000000001,884.8357784003717,,,,,,,,
0.01,1.3333333333333333,103,0.88,0.1369446562809493,0.004746666666666666,885.3737848926744,,,,,,,,
0.01,1.3333333333333333,104,1.0,0.13859637957307216,0.005066666666666667,886.5656995046379,,,,,,,,
0.01,1.3333333333333333,105,0.92,0.12258121703182746,0.0051333333333333335,886.1073500782787,,,,,,,,
0.01,1.3333333333333333,106,0.48,0.12033188300493634,0.005386666666666667,884.1701064013093,,,,,,,,
0.01,1.3333333333333333,107,1.0,0.10194389302631608,0.0054666666666666665,884.4405982109995,,,,,,,,
0.01,1.3333333333333333,108,0.68,0.10303360236417074,0.004546666666666667,884.5287898762128,,,,,,,,
0.01,1.3333333333333333,109,1.0,0.14373218740810306,0.005613333333333334,889.7549626670946,,,,,,,,
0.01,1.3333333333333333,110,1.0,0.14420579909845804,0.00508,883.3356982235737,,,,,,,,
0.01,1.3333333333333333,111,0.98,0.0920909477811166,0.005533333333333334,886.4396335902909,,,,,,,,
0.01,1.3333333333333333,112,0.96,0.11823985368760181,0.005186666666666666,884.7598103393786,,,,,,,,
0.01,1.3333333333333333,113,1.0,0.0900526717864179,0.005373333333333333,888.5785233049127,,,,,,,,
0.01,1.3333333333333333,114,1.0,0.0962761006338721,0.004586666666666667,888.0112631657784,,,,,,,,
0.01,1.3333333333333333,115,0.84,0.08195815439112362,0.004906666666666667,886.0478029815088,,,,,,,,
0.01,1.3333333333333333,116,0.88,0.09528160231415055,0.0052,886.657411573028,,,,,,,,
0.01,1.3333333333333333,117,0.56,0.12798241960284135,0.005053333333333334,886.0744151922913,,,,,,,,
0.01,1.3333333333333333,118,1.0,0.11434115520685997,0.00464,885.8936199380545,,,,,,,,
0.01,1.3333333333333333,119,1.0,0.11949696505570095,0.004826666666666667,886.261890210064,,,,,,,,
0.01,3.0,0,0.0,0.011595558153126826,0.006173333333333333,887.2716667297387,,,,,,,,
0.01,3.0,1,0.0,0.005447106954997077,0.00592,884.5002457958378,,,,,,,,
0.01,3.0,2,0.0,0.010894213909994154,0.005960000000000001,886.3084395697641,,,,,,,,
0.01,3.0,3,0.0,0.007504383401519579,0.005866666666666667,886.2612254441783,,,,,,,,
0.01,3.0,4,0.0,0.011620166723061305,0.006186666666666667,886.4450179169341,,,,,,,,
0.01,3.0,5,0.0,0.007457627118644068,0.006373333333333333,886.3592293272823,,,,,,,,
0.01,3.0,6,0.0,0.006148451198129749,0.005853333333333334,886.7759097195161,,,,,,,,
0.01,3.0,7,0.0,0.006779661016949152,0.006000000000000001,884.6818167594072,,,,,,,,
0.01,3.0,8,0.0,0.0068744040111969,0.006346666666666667,884.4043589925484,,,,,,,,
0.01,3.0,9,0.0,0.007481005260081823,0.005960000000000001,887.7456510877541,,,,,,,,
0.01,3.0,10,0.0,0.008908302316281645,0.0058000000000000005,885.3347301224137,,,,,,,,
0.01,3.0,11,0.0,0.008205727644652251,0.005986666666666667,886.0622199781506,,,,,,,,
0.01,3.0,12,0.0,0.008206958073148973,0.006280000000000001,885.8507358853035,,,,,,,,
0.01,3.0,13,0.0,0.013677443169583808,0.005613333333333334,886.4843556162153,,,,,,,,
0.01,3.0,14,0.0,0.00886031560490941,0.005840000000000001,885.4899723346895,,,,,,,,
0.01,3.0,15,0.0,0.0089316804577194,0.005866666666666668,885.4725564988723,,,,,,,,
0.01,3.0,16,0.0,0.01512688793872466,0.005586666666666667,885.2735303491158,,,,,,,,
0.01,3.0,17,0.0,0.014354178842781999,0.006066666666666667,887.0274009436455,,,,,,,,
0.01,3.0,18,0.0,0.011572180011689071,0.006293333333333334,885.3805389724881,,,,,,,,
0.01,3.0,19,0.0,0.0047457627118644066,0.00616,885.7673408341357,,,,,,,,
0.01,3.0,20,0.52,0.019849272509151313,0.00636,884.3786897066591,,,,,,,,
0.01,3.0,21,0.0,0.006101694915254237,0.005773333333333333,887.9874813365341,,,,,,,,
0.01,3.0,22,0.0,0.006125073056691993,0.006013333333333334,883.987970648147,,,,,,,,
0.01,3.0,23,0.0,0.012250146113383986,0.005986666666666667,883.3416217555787,,,,,,,,
0.01,3.0,24,0.0,0.008884924174843888,0.005520000000000001,885.7484043164471,,,,,,,,
0.01,3.0,25,0.0,0.014378787412716478,0.0062,886.0910250060962,,,,,,,,
0.01,3.0,26,0.0,0.007504383401519579,0.006,887.5801325891839,,,,,,,,
0.01,3.0,27,0.0,0.01236826724906949,0.006653333333333333,887.3488094162651,,,,,,,,
0.01,3.0,28,0.0,0.011666923005936818,0.006106666666666666,883.2322965614989,,,,,,,,
0.01,3.0,29,0.0,0.01021624780829924,0.006333333333333333,887.3999902111203,,,,,,,,
0.01,3.0,30,0.0,0.010335599372481465,0.005866666666666668,885.6349948360428,,,,,,,,
0.01,3.0,31,0.0,0.006779661016949152,0.006386666666666667,884.7601164399282,,,,,,,,
0.01,3.0,32,0.0,0.01096434833430742,0.005533333333333334,884.3823376618096,,,,,,,,
0.01,3.0,33,0.0,0.0061016949152542365,0.00616,885.3260609792576,,,,,,,,
0.01,3.0,34,0.0,0.007481005260081823,0.006146666666666667,888.4576810334047,,,,,,,,
0.01,3.0,35,0.0,0.009634255129348795,0.006079999999999999,886.9864732697008,,,,,,,,
0.01,3.0,36,0.0,0.0047457627118644066,0.005986666666666667,887.4986114910523,,,,,,,,
0.01,3.0,37,0.0,0.009491525423728813,0.005826666666666667,888.860819097733,,,,,,,,
0.01,3.0,38,0.0,0.00820572764465225,0.006066666666666667,886.7550995866524,,,,,,,,
0.01,3.0,39,0.0,0.00886031560490941,0.006,883.3116524240238,,,,,,,,
0.01,3.0,40,0.0,0.008883693746347166,0.005973333333333334,884.9847236702242,,,,,,,,
0.01,3.0,41,0.04,0.015103509797286904,0.006146666666666667,884.1291149810588,,,,,,,,
0.01,3.0,42,0.0,0.011740836603490023,0.005546666666666667,885.1429962544971,,,,,,,,
0.01,3.0,43,0.0,0.009561659848042081,0.005373333333333333,885.7324090017821,,,,,,,,
0.01,3.0,44,0.0,0.008230336214586728,0.005693333333333333,884.4552089965296,,,,,,,,
0.01,3.0,45,0.0,0.00820572764465225,0.0058,886.5555593696716,,,,,,,,
0.01,3.0,46,0.04,0.018663227326059156,0.00604,885.1345551363011,,,,,,,,
0.01,3.0,47,0.0,0.008230336214586728,0.00584,885.4405893848841,,,,,,,,
0.01,3.0,48,0.0,0.008979667169091637,0.006386666666666667,883.8127177039764,,,,,,,,
0.01,3.0,49,0.0,0.010894213909994154,0.0062,888.2285966156597,,,,,,,,
0.01,3.0,50,0.0,0.010965578762804146,0.006013333333333332,884.1275330364911,,,,,,,,
0.01,3.0,51,0.0,0.006849795441262419,0.006013333333333334,883.9400857138961,,,,,,,,
0.01,3.0,52,0.0,0.011740836603490023,0.005906666666666667,884.0337785837477,,,,,,,,
0.01,3.0,53,0.0,0.006826417299824664,0.0060933333333333325,884.0206710973533,,,,,,,,
0.01,3.0,54,0.0,0.006897782152634655,0.005560000000000001,884.0348678473572,,,,,,,,
0.01,3.0,55,0.0,0.006851025869759144,0.0065066666666666675,887.1745196604259,,,,,,,,
0.01,3.0,56,0.0,0.00886031560490941,0.0054533333333333335,885.0159959479078,,,,,,,,
0.01,3.0,57,0.0,0.009609646559414315,0.005960000000000001,885.5390530324096,,,,,,,,
0.01,3.0,58,0.0,0.009609646559414315,0.006160000000000001,886.5773366517288,,,,,,,,
0.01,3.0,59,0.0,0.01021624780829924,0.005386666666666666,886.1143935839187,,,,,,,,
0.01,3.0,60,0.0,0.010286382232612508,0.0064,888.6911946898618,,,,,,,,
0.01,3.0,61,0.0,0.009538281706604326,0.005893333333333334,884.7511861110513,,,,,,,,
0.01,3.0,62,0.0,0.01021624780829924,0.006466666666666665,884.9959885427066,,,,,,,,
0.01,3.0,63,0.0,0.01164354486449906,0.006693333333333333,885.5910823241495,,,,,,,,
0.01,3.0,64,0.0,0.009585037989479836,0.006026666666666665,886.3018467435885,,,,,,,,
0.01,3.0,65,0.0,0.013724199452459318,0.005906666666666667,887.7848618475654,,,,,,,,
0.01,3.0,66,0.0,0.01021624780829924,0.006306666666666667,884.9154317888008,,,,,,,,
0.01,3.0,67,0.0,0.010988956904241903,0.006186666666666667,887.2893128788419,,,,,,,,
0.01,3.0,68,0.0,0.008836937463471653,0.006146666666666666,887.4835976439598,,,,,,,,
0.01,3.0,69,0.04,0.014429322868831926,0.006653333333333333,886.9747484093906,,,,,,,,
0.01,3.0,70,0.0,0.015733489187609587,0.0064800000000000005,884.4004812203488,,,,,,,,
0.01,3.0,71,0.0,0.008883693746347166,0.005973333333333334,886.8346365453044,,,,,,,,
0.01,3.0,72,0.0,0.010940970192869668,0.00548,887.1100310276673,,,,,,,,
0.01,3.0,73,0.0,0.009538281706604326,0.006266666666666667,886.1883071217255,,,,,,,,
0.01,3.0,74,0.0,0.005470485096434834,0.006439999999999999,886.1338758580952,,,,,,,,
0.01,3.0,75,0.0,0.01658011188110545,0.006666666666666666,885.4976202834206,,,,,,,,
0.01,3.0,76,0.0,0.007504383401519579,0.0058133333333333335,884.1922158112208,,,,,,,,
0.01,3.0,77,0.0,0.010965578762804145,0.005946666666666667,886.4290971322146,,,,,,,,
0.01,3.0,78,0.28,0.022655879910178717,0.006040000000000001,885.4390534239735,,,,,,,,
0.01,3.0,79,0.0,0.01024085637823372,0.00632,885.0620517702728,,,,,,,,
0.01,3.0,80,0.0,0.010917592051431913,0.00592,885.7484755612466,,,,,,,,
0.01,3.0,81,0.0,0.00958626841797656,0.00604,882.7505106778997,,,,,,,,
0.01,3.0,82,0.0,0.00886031560490941,0.006146666666666667,885.435201821153,,,,,,,,
0.01,3.0,83,0.0,0.01234365867913501,0.006533333333333333,885.6522897847284,,,,,,,,
0.01,3.0,84,0.0,0.010335599372481468,0.005680000000000001,886.7339645540167,,,,,,,,
0.01,3.0,85,0.0,0.016530806853486724,0.006519999999999999,885.6651031762299,,,,,,,,
0.01,3.0,86,0.0,0.017815374204066564,0.006559999999999999,886.3429446526745,,,,,,,,
0.01,3.0,87,0.0,0.00815897136177674,0.0060933333333333325,884.7166971986403,,,,,,,,
0.01,3.0,88,0.0,0.012296902396259498,0.005986666666666667,885.6939038241256,,,,,,,,
0.01,3.0,89,0.04,0.010940970192869666,0.005680000000000001,886.1352750215705,,,,,,,,
0.01,3.0,90,0.0,0.0068497954412624195,0.006373333333333333,886.8364984751939,,,,,,,,
0.01,3.0,91,0.0,0.013652834599649326,0.0058133333333333335,885.2905529395919,,,,,,,,
0.01,3.0,92,0.0,0.00820572764465225,0.006373333333333333,886.7029185942573,,,,,,,,
0.01,3.0,93,0.0,0.00956165984804208,0.0054,887.8001565774073,,,,,,,,
0.01,3.0,94,0.0,0.010894213909994154,0.0057599999999999995,882.5004096917327,,,,,,,,
0.01,3.0,95,0.0,0.008883693746347166,0.005533333333333334,887.0872847701395,,,,,,,,
0.01,3.0,96,0.04,0.012273524254821741,0.005733333333333333,883.8204105653481,,,,,,,,
0.01,3.0,97,0.0,0.010942200621366392,0.005906666666666667,888.6302313301078,,,,,,,,
0.01,3.0,98,0.0,0.005470485096434833,0.005506666666666667,883.8332026925531,,,,,,,,
0.01,3.0,99,0.0,0.014402165554154234,0.005639999999999999,884.9355651245066,,,,,,,,
0.01,3.0,100,0.0,0.01021624780829924,0.0061066666666666665,884.7321360685507,,,,,,,,
0.01,3.0,101,0.0,0.013699590882524837,0.006093333333333334,885.6059447350578,,,,,,,,
0.01,3.0,102,0.04,0.01505552308591467,0.006159999999999999,887.8349493992595,,,,,,,,
0.01,3.0,103,0.0,0.010940970192869668,0.005946666666666666,885.2998219732629,,,,,,,,
0.01,3.0,104,0.0,0.008908302316281645,0.00596,883.7527155695426,,,,,,,,
0.01,3.0,105,0.0,0.007481005260081823,0.006133333333333334,884.4276848548344,,,,,,,,
0.01,3.0,106,0.0,0.006803039158386908,0.006386666666666666,883.7552022924917,,,,,,,,
0.01,3.0,107,0.0,0.01026300409117475,0.005706666666666668,885.6992557042947,,,,,,,,
0.01,3.0,108,0.0,0.008182349503214495,0.005919999999999998,884.0566271681196,,,,,,,,
0.01,3.0,109,0.0,0.007481005260081825,0.0062,885.1986142958574,,,,,,,,
0.01,3.0,110,0.0,0.00823033621458673,0.005866666666666667,886.7544738660857,,,,,,,,
0.01,3.0,111,0.0,0.00951490356516657,0.006546666666666666,887.6817224442104,,,,,,,,
0.01,3.0,112,0.0,0.007481005260081823,0.005880000000000001,884.5831544480384,,,,,,,,
0.01,3.0,113,0.04,0.00886031560490941,0.006,887.7200765315248,,,,,,,,
0.01,3.0,114,0.0,0.012392875819003968,0.005919999999999998,888.3110704103917,,,,,,,,
0.01,3.0,115,0.0,0.012392875819003968,0.005866666666666667,885.5601919804996,,,,,,,,
0.01,3.0,116,0.0,0.009561659848042081,0.005573333333333334,889.2480916691003,,,,,,,,
0.01,3.0,117,0.0,0.010918822479928637,0.005826666666666667,886.9247650475503,,,,,,,,
0.01,3.0,118,0.04,0.008836937463471653,0.006106666666666666,885.4915718826431,,,,,,,,
0.01,3.0,119,0.0,0.008182349503214495,0.005933333333333334,888.9522463863884,,,,,,,,
0.025,1.3333333333333333,0,0.24,0.03622882454529075,0.0038666666666666667,2213.7315612702614,,,,,,,,
0.025,1.3333333333333333,1,0.32,0.0781704603120211,0.0031466666666666665,2214.6516591531204,,,,,,,,
0.025,1.3333333333333333,2,1.0,0.08423331054910001,0.0035333333333333328,2215.10142250371,,,,,,,,
0.025,1.3333333333333333,3,1.0,0.056055533872138505,0.0030933333333333334,2204.562125595094,,,,,,,,
0.025,1.3333333333333333,4,0.28,0.054007886016868144,0.0030133333333333336,2211.395977720098,,,,,,,,
0.025,1.3333333333333333,5,1.0,0.07200315312837999,0.0030133333333333336,2209.964650623028,,,,,,,,
0.025,1.3333333333333333,6,1.0,0.07661201875357956,0.00384,2216.6649580179637,,,,,,,,
0.025,1.3333333333333333,7,1.0,0.04272364935504373,0.0031866666666666666,2213.145464526011,,,,,,,,
0.025,1.3333333333333333,8,1.0,0.057376294996031064,0.00336,2212.2791055906837,,,,,,,,
0.025,1.3333333333333333,9,0.32,0.03853773160918874,0.0034000000000000002,2218.5200532223193,,,,,,,,
0.025,1.3333333333333333,10,1.0,0.06879837160867029,0.0031466666666666665,2209.7230274157446,,,,,,,,
0.025,1.3333333333333333,11,1.0,0.05752333753292558,0.0037733333333333334,2211.6268028858417,,,,,,,,
0.025,1.3333333333333333,12,0.92,0.06958792952492229,0.003306666666666666,2212.312101138107,,,,,,,,
0.025,1.3333333333333333,13,0.6,0.09669047977290282,0.0030533333333333332,2218.2643650408495,,,,,,,,
0.025,1.3333333333333333,14,0.16,0.03768864805869943,0.0033066666666666674,2221.9643781711698,,,,,,,,
0.025,1.3333333333333333,15,1.0,0.0922997426274487,0.003666666666666667,2214.2337198250602,,,,,,,,
0.025,1.3333333333333333,16,1.0,0.08103451882995082,0.002973333333333333,2210.5169177447087,,,,,,,,
0.025,1.3333333333333333,17,1.0,0.13466403986936729,0.003666666666666667,2211.478639655034,,,,,,,,
0.025,1.3333333333333333,18,0.84,0.08348610233416588,0.003106666666666667,2214.920011895176,,,,,,,,
0.025,1.3333333333333333,19,0.92,0.10039199683688263,0.0034133333333333333,2213.975936542725,,,,,,,,
0.025,1.3333333333333333,20,1.0,0.04061961662564572,0.0028666666666666667,2214.983132774513,,,,,,,,
0.025,1.3333333333333333,21,0.5,0.06273148911987386,0.003,2210.7312628305003,,,,,,,,
0.025,1.3333333333333333,22,1.0,0.06877669618141487,0.0026,2215.703082527767,,,,,,,,
0.025,1.3333333333333333,23,0.68,0.08005375540870484,0.0031733333333333336,2212.918140029505,,,,,,,,
0.025,1.3333333333333333,24,0.36,0.06223219372142428,0.0032666666666666664,2214.6899198595197,,,,,,,,
0.025,1.3333333333333333,25,1.0,0.055359654649082185,0.0034400000000000003,2209.9829370498064,,,,,,,,
0.025,1.3333333333333333,26,1.0,0.03625853060471166,0.003,2211.9158872852154,,,,,,,,
0.025,1.3333333333333333,27,0.36,0.08241247459715263,0.00328,2216.442034047277,,,,,,,,
0.025,1.3333333333333333,28,0.48,0.10450334965318316,0.0034800000000000005,2210.98572135319,,,,,,,,
0.025,1.3333333333333333,29,0.64,0.06805074336834772,0.0034133333333333333,2210.8585348237843,,,,,,,,
0.025,1.3333333333333333,30,1.0,0.09100184493260548,0.0032133333333333337,2216.3229237007863,,,,,,,,
0.025,1.3333333333333333,31,0.88,0.07248477474886765,0.003133333333333333,2216.5204878091345,,,,,,,,
0.025,1.3333333333333333,32,1.0,0.04119254887657484,0.0030533333333333332,2215.7382384446914,,,,,,,,
0.025,1.3333333333333333,33,0.0,0.031268967274996375,0.0036266666666666665,2209.7135554338297,,,,,,,,
