shape,epochs,years,cum_top1_quenched,cum_top1_naive,p_mean,p_sem,p_s,theory_draws
3.0,37,0.4558521560574949,0.1882226460887886,0.2927753898715484,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,38,0.4681724845995893,0.19208322332744457,0.29936577567084144,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,39,0.4804928131416838,0.19590861321099476,0.30589474790454085,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,41,0.5051334702258727,0.20345710954785906,0.31877073551075114,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,42,0.5174537987679672,0.20718176008724418,0.32511887951826435,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,43,0.5297741273100616,0.2108743165805154,0.3314078673291183,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,45,0.5544147843942505,0.21816586963188228,0.3438105742498492,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,46,0.566735112936345,0.22176615484003684,0.3499253805096661,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,48,0.5913757700205339,0.2288787656260131,0.36198457861888633,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,50,0.6160164271047228,0.23587784804834497,0.3738200727798561,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,51,0.6283367556468172,0.23933614133606557,0.3796552307212695,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,53,0.6529774127310062,0.2461727095635023,0.3911629257526734,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,55,0.6776180698151951,0.2529056821029179,0.4024571474842384,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,57,0.702258726899384,0.25953854778310775,0.4135418559487615,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,59,0.7268993839835729,0.2660745613062271,0.42442093771851924,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,61,0.7515400410677618,0.2725167665533141,0.43509820726799564,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,63,0.7761806981519508,0.27886801694064833,0.44557740831133097,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,65,0.8008213552361396,0.2851309932731758,0.45586221511496033,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,67,0.8254620123203286,0.291308219463309,0.4659562337859024,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,70,0.8624229979466119,0.3004184494288221,0.4807472580840105,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,72,0.8870636550308009,0.30639143389468054,0.49037964719101795,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,74,0.9117043121149898,0.3122864532860356,0.49983335082865954,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,77,0.9486652977412732,0.32098707804237975,0.5136861050953029,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,80,0.9856262833675565,0.32952293155114076,0.5271551896368858,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,82,1.0102669404517455,0.3351248443307393,0.5359266892034371,0.009318660161014538,0.001329329892574096,0.1,1000
3.0,85,1.0472279260780288,0.3433987853172404,0.5487797923578022,0.009318660161014538,0.001329329892574096,0.1,1000
