width,hops,mix_scale,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
4,2,0.0037,14,0.15135381807118953,0.0984568780284335,3.746882432109376,562.849710982659,0.18960066707222722,1.7572620967688792,0.015950385965070802,0.005313720448047677,0.0,0.005313720448047677,3.001736000419661,0.3331405559516873
4,2,0.0037,15,0.16926520531028094,0.1044350014603315,3.6892492960333976,571.1759802408151,0.1896090679219924,1.755020998391704,0.015714030696969694,0.005313720448047677,0.0,0.005313720448047677,2.9572558155074216,0.33815133434048716
4,2,0.0037,16,0.16543585839360486,0.1066555550856487,3.6326654366956217,563.4057860677578,0.21097183087840676,1.82204633769125,0.01494014788693445,0.005313720448047677,0.0,0.005313720448047677,2.8116172149070495,0.3556671920694081
4,2,0.0037,17,0.16103955491197317,0.09818411472728791,3.7610486623815844,564.0058684551483,0.18750575190642849,1.7396427335472002,0.015844229231926275,0.005313720448047677,0.0,0.005313720448047677,2.981758146074024,0.33537260602999097
4,2,0.0037,18,0.1647031998175876,0.10342295851241527,3.6738231341727126,562.4653796458159,0.20126782928127795,1.7993066899656895,0.015106429278554106,0.005313720448047677,0.0,0.005313720448047677,2.8429100526175373,0.3517522473422173
4,2,0.0037,19,0.12393392239723396,0.08832567641509921,3.774998310332733,568.5912408759124,0.17599044568487443,1.7027131073398731,0.015783948332059834,0.005313720448047677,0.0,0.005313720448047677,2.9704137593198077,0.33665343653302665
4,2,0.0037,20,0.15555384259616126,0.09657964714730559,3.725010590989297,570.4288136899714,0.20070747207500972,1.8032054559377704,0.015214593456350964,0.005313720448047677,0.0,0.005313720448047677,2.863265692108621,0.34925155662503704
4,2,0.0037,21,0.1566782111127842,0.10344700097447003,3.68192499422532,557.1812979972896,0.2045454740000423,1.8259279107135968,0.01574506728622277,0.005313720448047677,0.0,0.005313720448047677,2.9630966551896214,0.33748477230689783
4,2,0.0037,22,0.16122265507941264,0.09778150428348663,3.764957980743994,554.431225651783,0.18824053020216525,1.743665123530296,0.01629428523776293,0.005313720448047677,0.0,0.005313720448047677,3.0664551131495146,0.3261094531310173
4,2,0.0037,23,0.1644515734799878,0.11684076154840901,3.5785039391918816,565.2529789184234,0.2176808311487548,1.865870473669488,0.01591226113532861,0.005313720448047677,0.0,0.005313720448047677,2.9945612101545462,0.33393874087762965
