width,mix_scale,attack,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
1,1e-06,mixnet_attribution_oracle,14,0.9967377285486685,0.9963852969529208,0.007536743317266283,2950.5161216903116,0.24884755234234035,1.980146620539288,0.03466272016906033,1.7500000000000002e-06,0.0,1.7500000000000002e-06,19807.26866803447,5.048651668030475e-05
1,1e-06,mixnet_attribution_oracle,15,0.9964119398427361,0.995610651021209,0.009920404000693335,2968.953889609894,0.23012844144250266,1.9175692762269096,0.03471951318521872,1.7500000000000002e-06,0.0,1.7500000000000002e-06,19839.72182012498,5.040393252820822e-05
1,1e-06,mixnet_attribution_oracle,16,0.9977835524304494,0.9970367014555809,0.006586519048624968,2971.6415469275453,0.21808765930472873,1.8863492520866472,0.03120949794588159,1.7500000000000002e-06,0.0,1.7500000000000002e-06,17833.99882621805,5.607267387109412e-05
1,1e-06,mixnet_attribution_oracle,17,0.9964326375711575,0.9956707307765001,0.00938211314619783,2951.7143074003793,0.28713005807367153,2.1460118028897943,0.03247866283580137,1.7500000000000002e-06,0.0,1.7500000000000002e-06,18559.23590617221,5.388152858531379e-05
1,1e-06,mixnet_attribution_oracle,18,0.9973173909711045,0.9964878755317095,0.007991594056040134,2980.7552694105925,0.2645873091532849,2.053092615929617,0.02950322062805013,1.7500000000000002e-06,0.0,1.7500000000000002e-06,16858.983216028642,5.931555819150778e-05
1,1e-06,mixnet_attribution_oracle,19,0.9965213529716527,0.9958611620729859,0.008618528160143453,2878.44437865443,0.3566021743172314,2.401976091815206,0.03242495122594468,1.7500000000000002e-06,0.0,1.7500000000000002e-06,18528.54355768267,5.397078280258894e-05
1,1e-06,mixnet_attribution_oracle,20,0.9970917225950783,0.9961712590804251,0.008405150121937767,2899.9503355704696,0.22416614700341597,1.8906228781397882,0.03686490210898082,1.7500000000000002e-06,0.0,1.7500000000000002e-06,21065.65834798904,4.747062652781804e-05
1,1e-06,mixnet_attribution_oracle,21,0.99731656827417,0.9962744144445791,0.008445678468513997,2982.151652227248,0.23255601921118796,1.9159780856796842,0.033683103940821114,1.7500000000000002e-06,0.0,1.7500000000000002e-06,19247.487966183493,5.1954831807502933e-05
1,1e-06,mixnet_attribution_oracle,22,0.997460170861233,0.9967757971346103,0.007208881506917097,2993.321865619949,0.25068186898715794,1.99403995823748,0.034372755338306527,1.7500000000000002e-06,0.0,1.7500000000000002e-06,19641.5744790323,5.0912415451598155e-05
1,1e-06,mixnet_attribution_oracle,23,0.9974439933844534,0.9961248256046918,0.00840267985655152,2923.256277251541,0.23642927210312337,1.9444876705837026,0.0345955977003755,1.7500000000000002e-06,0.0,1.7500000000000002e-06,19768.91297164314,5.058447075134666e-05
1,1e-06,mixnet_attribution_oracle,24,0.9977457168620378,0.9965376304870546,0.00786169809130029,2922.7938082356477,0.23034272462246008,1.928469948712787,0.03388651188540247,1.7500000000000002e-06,0.0,1.7500000000000002e-06,19363.721077372837,5.1642966556078614e-05
1,1e-06,mixnet_attribution_oracle,25,0.9969453990072547,0.9962141973545205,0.00855634591784918,2970.0919434898815,0.24401453320751898,1.9834582313411784,0.03447848732481541,1.7500000000000002e-06,0.0,1.7500000000000002e-06,19701.992757037377,5.075628705846564e-05
1,1e-06,mixnet_attribution_oracle,26,0.9964834492775781,0.995900908037087,0.00936573004834675,2972.445073006651,0.23196037884918042,1.9200526849871427,0.03326214839373223,1.7500000000000002e-06,0.0,1.7500000000000002e-06,19006.94193927556,5.261235622199804e-05
1,1e-06,mixnet_attribution_oracle,27,0.9978416711631851,0.9964545810610013,0.007882209458789207,2997.2927618900794,0.22749301759176888,1.897874932818675,0.037209025359550146,1.7500000000000002e-06,0.0,1.7500000000000002e-06,21262.300205457224,4.703160007793221e-05
1,1e-06,mixnet_attribution_oracle,28,0.9969751966122202,0.9958630492476601,0.00853286125062568,2941.323578342408,0.3130847616121173,2.2536623112077123,0.034934476297842396,1.7500000000000002e-06,0.0,1.7500000000000002e-06,19962.557884481368,5.009378085647967e-05
1,1e-06,mixnet_attribution_oracle,29,0.9971830985915493,0.9962794301862277,0.008587860886888945,2961.0740768937953,0.2515067326021381,2.0065438310935155,0.031478719133376985,1.7500000000000002e-06,0.0,1.7500000000000002e-06,17987.839504786847,5.559311332157952e-05
1,0.03,mixnet_attribution,0,0.025009502090459903,0.014897476496789961,6.361799013542783,2956.2630938806537,0.3246453443716746,2.2980761157433722,0.03308651311769317,0.0525,0.0,0.0525,0.6302192974798699,1.5867492537896164
1,0.03,mixnet_attribution,1,0.024555784336154962,0.0144950294267126,6.39499923672485,2966.2194768550294,0.3282428801758215,2.325544057467657,0.03085327511867762,0.0525,0.0,0.0525,0.5876814308319547,1.7016021734502385
1,0.03,mixnet_attribution,2,0.024605103280680437,0.014436495570510246,6.375321333919817,2952.9712181044956,0.3702287344203796,2.475062287544174,0.031460622460713204,0.0525,0.0,0.0525,0.5992499516326325,1.668752742116274
1,0.03,mixnet_attribution,3,0.02441243366186505,0.014266886387413902,6.369952489568981,2947.995678544352,0.29488894407404587,2.1822979157136384,0.03133065199807845,0.0525,0.0,0.0525,0.5967743237729228,1.675675310019718
1,0.03,mixnet_attribution,4,0.02683745044220799,0.01511827574844245,6.356413973195205,2965.506023177798,0.44553369653294794,2.794603224278215,0.03360456622977724,0.0525,0.0,0.0525,0.6400869758052808,1.562287685578854
