width,hops,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
1,3,5,0.9503096209031868,0.9381787098377667,0.13593025235083456,558.861350249207,0.2154311832273379,1.857794985304558,0.032828709637726466,0.00017500000000000003,0.0,0.00017500000000000003,187.59262650129406,0.0053306999248880485
1,3,6,0.9467266214465361,0.9321884040677658,0.15187271924996212,564.0058684551483,0.22368854563683271,1.875064168396979,0.029615262680299445,0.00017500000000000003,0.0,0.00017500000000000003,169.23007245885395,0.00590911523862366
1,3,7,0.9517204790056086,0.9379452234490693,0.138528207281955,560.8908594815825,0.2361046461155638,1.9304321209699837,0.03271447175074544,0.00017500000000000003,0.0,0.00017500000000000003,186.9398385756882,0.005349314558197395
1,3,8,0.94944078443389,0.934990573869893,0.1455461052914233,566.8955109544967,0.26646978440112434,2.065380055680996,0.030379590469221212,0.00017500000000000003,0.0,0.00017500000000000003,173.5976598241212,0.005760446315999539
1,3,9,0.9467415218875654,0.9327879358394233,0.14833977927064756,561.4430619831576,0.2878730776719749,2.1478877000603536,0.02951493035913743,0.00017500000000000003,0.0,0.00017500000000000003,168.65674490935672,0.005929202538193431
1,3,10,0.9508457862398544,0.9365442085165909,0.14255682445076853,561.3580368656603,0.25742473418358713,2.0270680054617305,0.03134129287790522,0.00017500000000000003,0.0,0.00017500000000000003,179.09310215945837,0.005583687969789222
1,3,11,0.9485299732722413,0.935965250769876,0.14251357231948691,565.1237113402062,0.33383611901081167,2.333079976728024,0.02864785208392037,0.00017500000000000003,0.0,0.00017500000000000003,163.70201190811636,0.006108660415006298
1,3,12,0.9512627040344934,0.933974607698504,0.14915790753102706,569.7711733908222,0.24650006325100549,1.9815712778481869,0.030916009328275332,0.00017500000000000003,0.0,0.00017500000000000003,176.66291044728757,0.005660497709836941
1,3,13,0.9493865030674846,0.9355336713399733,0.1426441640655149,567.5030674846626,0.23808311324683018,1.9543314152978364,0.030666355652434342,0.00017500000000000003,0.0,0.00017500000000000003,175.2363180139105,0.005706579613939495
1,3,14,0.9453909339823547,0.9336724894635386,0.14933847593695207,562.849710982659,0.2235928744485136,1.893026441003825,0.03300325341975915,0.00017500000000000003,0.0,0.00017500000000000003,188.5900195414808,0.005302507536885046
1,3,15,0.9477462179685088,0.9319355756030376,0.1526041796455778,571.1759802408151,0.2340549159271177,1.9320038236487833,0.030895019490190523,0.00017500000000000003,0.0,0.00017500000000000003,176.54296851537438,0.005664343408346587
1,3,16,0.9515797487628473,0.9368568400982369,0.14199744279789128,563.4057860677578,0.22270334424683824,1.8677578791797116,0.031361393795558724,0.00017500000000000003,0.0,0.00017500000000000003,179.20796454604982,0.0055801091348428155
