"# Cardano pool active stake (lovelace), Koios /pool_history at epoch 638, retrieved 2026-08-23"
31491973936096
31252039650920
31067284702083
30754891260003
30531751561645
30494668389188
30363959115137
30263282911959
30197353594834
29933315269229
28876159161298
28811411857084
28790394465903
28771837353964
28771327712346
28768719301862
28730623823521
28383341722468
28321397672923
28309215320225
28227712828932
28209107616437
28206807985868
28074549801837
27790506739715
27481145593817
26899948260582
26834967876309
26706711919700
26702396628206
26696599170420
26695572239926
26693190712680
26633799993087
26528529266682
26460295900694
26087502002827
26004691721887
25707370144970
25695725201154
25643023298233
25513921508973
25502015129414
25330265552155
25134960309409
25094536716984
25062213085794
24912200845985
24513638892722
24187565002341
24094544026154
24081815083063
24006274769604
23923836627226
23914354878370
23853723715383
23597549384047
23587543920510
23446804918162
23358054450121
23243237387308
23185680040077
23175351726496
23026729793366
22875266353852
22864638615665
22678983398998
22674770668563
22396763450586
22394640646705
22345666568620
22182020107663
22127325759846
21942657926079
21911433109266
21670997039145
21400411268807
21371048477912
21316591981356
21240696603009
21071343079466
21063779964211
21040686011094
20970117066953
20955019694949
20908394505378
20833140787376
20399912948636
20189756592655
19863595749661
19863210790715
19859888492942
19684977296540
19523995982117
19485781964822
19083888812833
19048593173729
19040588892938
18960965470316
18862501354725
18444526029539
18375022352205
18305982909560
18253922316486
18162056573891
18152521404180
18123974931491
17937586496252
17887349129396
17857513630575
17724707958265
17632117176228
17602437326683
17423901622111
17375733546206
17315231646162
17293417613165
17260912493628
17051595679112
16851086473142
16824578297172
16717205870967
16678486294521
16636057897279
16623731869693
16587014041365
16450712566693
16426226744887
16363642617962
15988962909228
15979246343155
15886995997501
15718211317061
15701177200893
15637513856855
15568476225656
15507854583656
15438810919998
15327741264474
15293507852302
15034983475175
15001724651107
14966884799270
14958855781066
14888190267186
14801950357738
14683494515033
14613609409033
14557703354262
14443170171506
14405061302107
14380207102284
14339575729576
14334002229662
14242198216042
14156352600135
14125792518936
14086233280592
14072894416480
14061676172685
13848540229164
13838317180560
13792611141081
13549743087376
13511367393839
13473980247740
13429629591615
13398660654901
13348427229625
13274225502093
13165066330954
13149658510624
13066118936083
13030784008145
12908017184851
12829021656670
12728540334547
12581624537460
12573555880489
12534919429262
12438389783153
12369463272827
12359490142914
12284868196004
12232726333629
12221390794382
12198921784128
12175650705983
12109928429577
12074038650791
12045439964845
12037007270373
12034228513971
12010270082186
11921479338216
11741358482666
11637393617777
11598852733088
11551768446497
11550712974338
11489541970213
11262788145883
11014250121165
10985199090208
10970507008872
10886511075309
10876646396536
10805055983846
10792375447756
10790643482188
10782687116579
10760844228955
10640766853661
10616441114463
10541262070919
10533480165618
10481060436613
10450542392838
10447765467550
10354277646750
10324013296797
10319663633494
10310405984209
10246131919281
10236073802346
10219559077343
10208626509051
10191152657610
10153264644396
10135816561315
10123819374224
10095316402457
10079254705998
10056197376853
10047463588632
10003502630529
9531358202259
9456561819362
9373315790111
9350960563875
9317563484662
9303954413167
9148786970956
9123373135790
9025518624708
9019298259122
8939003631292
8899339758846
8882498198210
8841379458302
8783245386390
8633050354290
8457334123386
8421934476242
8398844691150
8394589282082
8228287395101
8217652050477
8213792592705
8211432681401
8059092800596
8013313286463
7881279585893
7841443169104
7824983480430
7790525123318
7754657437327
7654194731068
7641809938392
7616437856141
7478450049032
7459980313901
7419230379049
7329404052930
7294552771243
7265399623002
7237074786452
7222571994571
7209838727845
7189237628845
7145654698274
7140608948674
7069701544089
6922635717523
6913943245265
6784165026371
6704917437753
6669049527136
6651016670995
6565494922827
6520083376502
6517724791886
6506740366261
6457227829189
6445119051826
6423904987482
6394603138188
6387272585845
6383382221878
6351717223281
6350098559715
6329353734668
6308019254488
6292730428592
6271848579956
6208310920415
6198733152972
6173897781295
6162824331300
6150004538786
6105015281963
6101330182964
6085059466885
6084206728348
6076913972668
6030723254939
5987733073805
5964398816036
5912191102691
5865945413566
5838116901029
5817129544838
5782178069274
5755406320724
5670337312693
5654186770798
5606639236213
5599810962509
5551300980768
5549659272611
5546694478704
5506277702535
5469931506802
5430411377732
5428906492883
5412663384498
5399670839251
5374366320968
5334288918228
5331976943667
5319291081561
5213768106778
5190164278159
5167828422237
5146444722769
5108136655997
5099097579980
5089600996034
5070412596056
5046301233983
5029101090733
4982141402089
4954149799670
4948865479627
4832250623369
4802967750839
4802305140282
4793760761800
4773391056082
4637939403195
4597361767913
4595136818343
4591364446353
4529403488086
4498199405902
4460300527123
4406291070562
4350570629535
4349160524245
4242082904351
4240242948604
4239706116082
4233549272765
4227990967551
4127407158905
4087515315425
4051652054658
4033096269802
4024434236936
4007584229626
3979379212963
3973458107294
3955488233262
3945094847233
3910235951977
3877414563430
3852167237990
3839705592540
3790711150443
3738265884569
3730691326726
3720198551151
3695430373126
3661293137879
3641289691173
3634196884470
3597852521411
3575636418610
3569733021510
3566865245917
3547858884363
3542455500826
3523656609120
3507486888391
3502125181966
3491888210177
3467795413370
3456625208731
3452636448126
3427199574963
3399287854221
3390678495378
3382292123581
3367520052464
3354850296958
3340829577184
3339383154446
3329213026545
3328839613876
3323888934726
3309330998424
3291603674742
3288100819236
3268056321542
3256185181169
3239196343097
3228688916742
3211138484188
3173096401569
3169269454972
3157048166890
3156965800501
3142362220805
3086895708789
3083870459661
3076212522175
3074953234216
3071594766577
3068392040970
3062397721856
3058834648475
3044102698973
3001203792161
2958687696315
2957911239165
2938817883348
2928535293364
2904963961564
2895482905363
2871030080617
2865502118603
2856886743939
2853150660950
2846310842636
2833036779037
2818648800381
2815484010129
2797106243338
2773396881975
2769439602971
2754091732352
2747786064067
2721369503845
2715521531878
2703766111081
2701789153768
2658936037345
2649370542472
2640559125651
2637384377417
2636120577093
2563217309219
2560345754112
2558810039443
2549514443972
2543289578114
2522162074673
2492787419824
2473641089482
2473414878454
2467271328175
2463534284479
2454101116252
2450956756538
2376760725225
2366095003592
2349724317377
2344532284905
2335777484525
2334164520045
2298406124927
2272294444151
2264348098231
2259122639402
2235127960304
2231780171375
2230652152480
2219166102588
2215420700840
2194647981791
2176389259819
2160706266707
2143130422888
2139766562145
2139571254458
2139176520444
2079902022824
2064399535766
2050656199474
2044929372918
2042143026624
2031667340394
2020173584274
2014171022836
2005815453708
1984382070161
1974458424160
1968037528842
1957379265705
1943888207548
1941746450507
1938632418352
1930499247222
1926753454417
1901730601920
1901466345001
1890114888799
1887770212815
1881376287453
1875526778305
1858352126275
1845762054254
1839371300562
1834026262260
1814511413583
1812304680957
1811482094824
1811076945609
1805534866856
1793647107139
1790936696317
1782801961661
1774535410544
1749624670753
1734788857093
1713583117453
1705009733192
1698907907046
1681479076872
1676948549630
1676431125559
1663722778108
1654042468642
1631654806601
1628556114283
1607440260406
1603640774060
1594999773749
1571284044248
1565060214933
1562931143071
1561668012902
1560346181364
1550577836771
1539350283785
1533188877340
1528686559671
1528224977998
1519935174172
1518674778152
1512507302068
1511401574537
1506450956375
1501282610964
1499087111409
1496422662896
1491894364601
1482706779351
1479512759649
1459276772846
1450880867511
1445969908002
1445278907173
1445260409710
1438407386342
1432254936220
1424771754930
1413289637191
1411860361742
1409038100651
1392081800347
1391923999890
1380492483586
1378169977255
1365597848377
1362844088192
1348631742480
1344562779906
1338419039515
1334694181289
1330155613995
1318256363964
1299590528487
1293902912205
1290814345381
1276676359641
1273198086578
1266169987413
1262193888590
1257496382980
1252826074997
1252430077077
1249796648229
1246706463244
1241308741409
1236793820871
1220482958929
1220407395703
1214886819282
1214726879201
1211876409645
1206090338548
1204553269371
1196828326381
1185867995364
1157310182193
1157038770089
1152357830709
1151555389770
1140038317027
1133300120845
1126676233827
1107404600588
1104384140750
1092675166457
1078457246671
1077150390978
1054781335619
1043236699131
1036223696216
1035392728647
1027038368390
1022527581370
1022413518244
1021409299507
1014083386128
1009735447960
1007370296138
1004480752861
1004354272752
1004082851296
1002616694915
1001983620060
1001546453956
1000258391675
986382440967
985754825492
982502154965
966626417451
964207336628
958115454223
948285790630
947679601267
944744721281
936759799548
929324700425
928862619368
928792973890
921332464717
920461497143
915352253035
912218051292
907527833841
905482982286
903253942033
897591398697
894247693716
881929718767
875036128441
874389832813
872776915014
872120334210
855793797662
844670808592
840101882312
835995854752
832151274973
831717092690
827124562756
824872270155
822370583093
816744707394
811364081787
811158312063
810035539639
809934328770
806159658386
803193659723
802403412277
801378517022
792031739315
788173390288
779845528328
775492139182
772321403550
771706432297
764419692323
762067066077
761482088147
759453341850
751120129259
740582708064
732445431046
730931961019
730039633613
728136903837
727982870644
725544632187
718286464924
713389639887
713303388981
704900701403
704150879372
702769656656
697188436885
696385512750
693984594979
686380044560
682477960419
679805850503
673811507365
673304461133
671819396561
670222914274
665951291513
661882700067
659623133362
655325392202
650274326593
649651309133
632819826091
630851565031
630357497833
627621044598
626147659004
625388590700
619538497473
608753297744
606382464287
604776069967
603348499254
601753512371
600725161858
597360127044
595333695363
594706585616
593628950355
592196579064
590589927446
588739360423
578463876365
577228581586
572558566285
572474479935
566074269848
559823781126
559143801931
555967201731
554418897988
553721324208
552549694355
552053904425
551789514257
545832126738
536390836934
536266831272
533814807064
529414013754
527500715264
525141451445
520850461750
517828948486
514208725882
506471644879
503841313120
502292284649
500877415552
500715233232
493552306843
493470164800
488391320474
487846445646
486623481238
481970755967
479315263220
478073287585
476741536822
475255634830
469705415126
462352973190
460670526478
456960475502
449364485073
445263263332
444120317231
443945739120
438117166779
433894102016
433420281937
432328779756
430364362995
430287952362
429769200161
429249821592
427610864121
426923873269
425159843310
419865841922
418467323767
413438823115
410765146865
410573136689
410354402288
407580318215
404881056310
403874747004
403795682036
402449540650
398023562033
397971977834
397092709315
394422251589
391623600168
388560151423
388414633364
387809349461
384254336772
383394142939
381482564927
379425417130
379146437711
377890198700
377692008330
376647888344
375965804595
375805925247
369430779379
363113589436
360123841625
357360789813
356027057264
354186955697
352434780865
350960452236
350853955308
350073743426
347868504133
342913207670
342087584942
342078290049
341611368396
338588393093
333578936665
332745125389
332721739617
327493230596
325869591387
323900384166
319130686762
317358351996
314851770446
312872986681
307432863080
305517320437
304248094195
300923520448
300687722953
296505363774
296168341339
296062828675
295346506516
291369952921
290200898854
288778047979
287774522122
286547660359
285873142847
285271029914
280493795071
279681006984
279045341749
272904351953
272399817199
270446470496
269606365245
268098576397
267806541421
267589204209
267232339806
263775124105
262719833118
262234352889
260639968395
257855241791
256148314370
250419983764
243740598581
242598100213
237572810221
236766884590
236575818398
230572257588
229646797160
228763883419
226546929347
226442378723
226071728555
225842879142
223659791735
223435993497
223235037623
222926116627
222458847285
221977066072
221757394271
221668401503
221561491531
221560033090
221322980865
218606457649
218528330767
217456044809
217196338138
215828120472
215401611468
212581815130
208781285180
208291491505
207992548628
207263261787
205334223515
204577644056
203456413566
201816532450
201253636045
201082889618
200771679284
200503073706
199895002670
197902794041
197711176720
196430723087
196206938981
196043368071
194856031385
194052869425
191624553797
190835436749
190797241594
188578103190
186562692141
184190778385
182911524443
180325174140
179856346006
176667554009
175603173995
174492468281
173432467593
172769951176
172008381969
171544280445
170995164079
170000245179
168234250277
166390432737
166277662629
166168181022
162902526158
162435564989
161351558185
161327793133
160679392066
156050636979
154565515400
153962035979
150990903879
150679812485
150356609465
149831573021
149347013261
147332877264
145970632472
145471448917
143711781953
142529102198
142164056598
141360254622
140371401029
139820653258
138245095266
137207152114
137048562194
136722324760
136190181931
136002879154
135769701947
133510670831
132812140382
132573796824
130993783509
130379542594
130330213471
128194854867
127839361132
127527951383
127355289384
127062598890
126432886341
126315081491
125587796773
124948007404
124124412269
123812257088
122680092731
121620874350
119671008374
119162093332
118911036565
118833505039
118707045047
118338310165
116995779385
116891017787
116561634334
115940282286
115904852882
115591781291
114243911768
113779687040
113642170841
112406732974
112378488301
112074806511
110580787680
110503354467
110208709227
109410883045
108988049377
108882963441
108637828994
107816247586
107578297612
107137276004
107026146346
105619625089
104290789486
104120507816
103704956094
102237935342
101747256080
101624051863
101530861100
101493482864
101352865246
101069864158
100496416198
100251079498
100080187162
100007457236
98869532847
97520297831
96578165534
96149539824
92073670080
91862719611
90960386464
90808692335
88962747401
88849236744
88261029338
88246841566
88191393780
87633901094
87285821870
86563559386
86122858610
86048271523
85316397511
85190819980
85114496504
83702874697
83120529905
82087190195
81754132596
81653711252
79719500205
79580484349
79522327493
78484365582
77822631972
77424461885
75166059085
75059279918
74991632965
74648120106
74242110368
74000412420
73980188046
73463007442
73462515562
72216005242
72087107244
70538603305
70355672271
69458353757
69421579083
68739044088
68318927949
67679828832
66808431699
66045578080
65929347054
65838642173
65590996661
65214810082
64425883537
64422401941
64401858412
63874865828
62821658629
61954611346
61843645245
61561691395
60868840979
60867075946
60669858528
60206332395
59713215367
59291546128
59023768048
58858865351
58610815355
58517777014
57845049410
57436266933
57119093713
57013365555
56403104253
56155038854
55294560686
55102344647
52568432068
52024431081
51874793209
51498021487
51209134553
51169295430
50333091393
49997029299
49421385958
49315192102
49298076503
49203342074
49094167601
48894033649
47550955609
47483656226
47377184103
47332964130
46278139431
46096646397
45949122681
45802084316
45437792280
45228509709
45058025609
44600314509
44382981458
43936647817
43905870176
43511406374
43014883895
42864872750
41809459450
41446108175
41411564629
41226879055
41002283214
40389004038
40324544121
39453133975
39136235253
38892613362
38760991338
38411279977
38230575445
38054526495
37932825619
37857049966
37852390594
37692311769
37422039394
37124558691
36903304032
36761794932
36742407327
36731860990
36601017158
36374437350
36120987876
35954133873
35490000000
35248966076
35238573775
35155886966
35047900208
34805648941
34697003525
34212076745
33807235901
33723026317
33675818469
33385244547
33100544267
32836442065
32814049187
32634679791
32094476337
31812122034
31628215608
31236944012
31111167235
31019794875
30818958644
30645771776
29992172519
29836454638
29490648646
28893162406
28883053111
28755837054
28734625064
28188782749
28155734292
28139264651
28137191642
28066816027
27419191459
27316739420
27219602099
26964955420
26835035310
26458304953
26415603430
26046378685
25985487932
25843549105
25599572257
25539160274
25426738876
25336776743
25293036975
25260930066
25196726617
25021369300
25012719466
24945338267
24925115430
24706881499
24668670882
24615247666
24575953354
24423188121
24314759422
24274856251
24274769656
24258788842
23277043977
23038755606
23031718267
22990229616
22653969070
22413181117
21927758500
21896746626
21250001510
21198916526
20825937233
20809410436
20736188560
20559133742
20451897078
20369775749
19915568179
19639639941
19368975821
19353990550
19222049537
18460783481
18083506410
17920842893
17853779131
17826954257
17662245764
17271878769
17087143254
16638426514
16427714276
16349017004
16318140922
16221979478
16188245142
16093637749
16047025942
16036474125
15811882827
15660742800
15586226058
15473272131
15324927556
15303952338
15243976509
15212659929
15138493118
15101403087
15090182674
14817207892
14816950921
14785014207
14679775500
14613990813
14420188426
14336261082
14309460627
14144899478
14048722416
13932545792
13839468452
13608637799
13574730253
13547846476
13451693094
13408015848
13260542901
13156203178
13052278210
12904708556
12825377957
12799166951
12753419841
12697480936
12672711973
12664533293
12622608709
12590391348
12457455168
12450996009
12421419815
12396540856
12395137882
12325116723
12198816319
12096963082
12003172185
11670859974
11642837161
11625848783
11536676262
11530049713
11417466066
11377691215
11271452921
11172563930
11124857359
11058880161
10923301128
10877887076
10861340888
10809257028
10754655804
10738508606
10710167722
10687792319
10589719757
10573027034
10551383033
10549056753
10524814153
10379118371
10332502152
10252711035
10234624867
10137954961
10049254445
10010883882
10000033939
10000000000
9913172904
9665378771
9640844736
9610220807
9365670405
9308804645
9267198215
9216689878
9199194224
9197820559
9157678697
9105831690
9101021132
9074692322
8956278597
8898676607
8862233701
8859727556
8798782155
8685979612
8516465074
8490580319
8271238976
8247425397
8243710687
8106261748
8012919654
7875024694
7812956423
7786285385
7759002179
7727136525
7695885350
7564819509
7524334329
7512754243
7493027773
7441858758
7395261117
7258913963
7222364050
7212598776
7153748966
7101346291
7083426021
7065623281
7050428078
6971108217
6959450613
6945505531
6930190528
6760705331
6737303755
6734321082
6713133499
6712196804
6707636362
6705562401
6705418844
6588687945
6559270234
6522098643
6304620604
6269245707
6235559617
6192921948
6160723066
6137984146
6108812087
6086322430
6058690105
6016531040
6008222335
5922701064
5897241761
5828192999
5805804939
5714742913
5643104132
5612300437
5609097091
5585614991
5564407628
5533647768
5516812820
5466199163
5433939462
5341736360
5284943385
5265858289
5172169595
5122521586
5097814933
5097623546
5081345635
5038267335
5025750076
5021439761
4998698343
4988631386
4933548654
4907458502
4845998156
4843654550
4781241977
4780566920
4767922558
4766631131
4731380110
4678355731
4630384584
4593359052
4577375197
4557490354
4503424647
4465991062
4419361614
4365205438
4341618756
4308549563
4306185517
4259437485
4247417649
4109515103
4083861305
4079358398
4071545199
3999877609
3893026529
3866076017
3841060475
3826266256
3790376532
3779374885
3743562473
3736643762
3734720474
3734595071
3733838513
3707804452
3653156184
3623053501
3572523687
3567253335
3529207690
3520782752
3503566282
3502420645
3496676876
3487585371
3472842615
3430496643
3417929988
3396396549
3374643460
3361294749
3360713955
3324707793
3311709780
3304910065
3248448933
3233967812
3209593764
3168038168
3167712510
3147382960
3140931080
3140661415
3111060806
3102848977
3074969867
3072467418
3056710208
3045807206
3041656534
3009507338
2972639531
2950245494
2944132986
2920621038
2918605974
2899736444
2894300716
2870032726
2854261122
2849951108
2848838410
2832349727
2832231589
2816791026
2800352071
2800169685
2771955524
2761946533
2756574653
2752688285
2742228618
2734466570
2689502728
2687083860
2620342610
2602446738
2575210991
2568212709
2534400511
2532541028
2514018865
2509402123
2491888820
2452995576
2443472823
2398770060
2376367721
2355189663
2342381143
2338718760
2318776412
2317552952
2313440393
2273931246
2267544570
2266748728
2250458034
2249499805
2239710944
2216335571
2213682763
2211906006
2173677116
2162167160
2158538449
2154234843
2144687328
2141065397
2136948271
2132836767
2115669529
2112667281
2085425390
2065216239
2039980436
2026297299
2010436661
2007823514
2000000000
1967312227
1954612208
1938863141
1923412781
1914491173
1845225224
1828161971
1822684341
1816589374
1808521302
1803750610
1763035874
1756179682
1753913248
1749049326
1732950989
1729297269
1704777377
1701908016
1697800000
1691306956
1686687763
1685271127
1654495350
1652303744
1635960232
1628257489
1602699093
1594727390
1584279164
1578596558
1569643535
1567639059
1545808690
1544341958
1540253137
1537820303
1534156316
1531205348
1505382425
1501200000
1500600798
1475994327
1473858015
1452411459
1442483670
1412272464
1405326847
1402160582
1396757037
1392209223
1384519322
1367097607
1360197288
1355451757
1348625059
1336641259
1327561670
1321051063
1313172885
1312851747
1299987829
1298516313
1293493236
1290897318
1257550057
1252315408
1239631840
1232792602
1230538750
1224572507
1216344244
1214216500
1213528943
1206074434
1203009836
1196873739
1190761831
1187238209
1173891995
1169052438
1167085052
1166785736
1163423098
1162108630
1145957833
1123405920
1120931010
1119134082
1117431611
1112619894
1102568441
1100522781
1099622807
1099411067
1097287644
1093094791
1087461798
1084589756
1078622707
1075435349
1068520358
1068093207
1062558799
1060257602
1053239172
1047621962
1047502152
1047231164
1045574031
1044861494
1043463985
1040652302
1036682430
1036427591
1034088522
1032235168
1032212606
1031989817
1029618662
1019915823
1014271248
1010076116
1009939347
1008640310
1008611006
1006277905
1005175300
1004936177
1004481523
1002944665
1002621654
1001676644
1001063730
1000986218
1000819149
1000713424
1000000000
999825743
998257168
983781249
978138905
971580862
970921601
964601654
951058658
948175581
945853250
942823411
941459492
939083298
932451666
929157915
928651575
923691183
905625683
903951793
900838377
897047887
896394957
875945144
872085077
862976284
847833359
847675252
845859599
844013198
832494667
831024711
824076982
816886634
812165326
809142273
805254475
799909887
782054560
779163510
776669265
776657131
767476074
760828483
758507172
754221182
748849228
744804214
738215807
729283955
722025780
712881149
710795142
710483479
709842356
701407805
700986507
697439961
691302336
680266470
659281602
653014581
650526789
645079510
640942071
639847642
635690450
635138393
632993940
632644176
631051742
626690294
621049241
615898392
612166543
611091876
610543351
607724090
607393771
604286909
602043669
598614966
597625746
597470252
596889206
596788690
595594350
594564135
593799895
581187987
579882630
572915210
569613562
568163192
568150653
564425881
561645229
557294109
555284695
552424253
551719342
551277660
548606340
548340078
547629794
545391716
540700677
537982299
536842986
535455827
534521077
532618310
529535642
525997253
525372401
525042337
524777277
520082000
518512949
517703111
516461389
516425793
515619014
509766415
509631061
509235798
507449333
507423329
507102535
507078707
506849564
504683670
502624954
502365742
502300231
501251536
501132556
501115212
500954444
500647786
500000000
500000000
499489389
497625350
497432393
497420337
496831786
496719173
495282744
494831058
491315198
485503154
481788826
472976532
470150759
466984959
466084377
465409359
465241293
464078945
460377578
458257808
457999378
452300922
450684401
449960297
444287597
443699303
432075956
429978956
429144410
425911053
421986517
420094396
419610317
419544471
416934572
413801996
413096001
406961542
400299099
397921363
391087660
387057472
384919390
381025852
380119872
379851919
379485117
376518669
371383728
366625702
360524775
356830510
351001715
350501298
347887492
347620334
343557285
340417081
336747257
335336647
326466865
321624382
316914476
314310501
314271584
313285815
308097517
306685167
305490616
300822669
300093772
297094817
296679888
295168564
294768139
291472771
286357404
274417916
266665872
258643860
254696573
251000039
250000000
247210196
245204781
244646977
244251759
243759928
240722383
233445021
233375391
229374109
222264982
220848661
220566414
218784956
218615274
218112148
218055983
211872711
209736273
207832165
205618530
204237406
203250629
203182474
202980481
201302353
201000000
197700787
197624030
197619190
197619190
197619190
197456153
197430721
197299065
197237368
197226280
197226148
197226148
196688199
195631231
195445945
190785069
190425486
188239958
187716680
184798262
183906480
183265277
183132845
178259850
177935758
177788132
174968922
171162648
168057610
165628320
164620642
164521435
163755733
163039113
160730261
160317709
156277982
154247620
153606970
153279888
150610962
148796601
148435878
148091537
147661322
147624426
146685847
146139070
145159200
144698748
139818659
138742943
138439464
136644068
136613397
135106409
134520635
133400000
130601408
129962041
128724940
127046347
126660459
126037603
126003727
123055182
123042202
122180874
122084935
122078687
120549939
119116223
117618178
116948336
116330953
115453029
114848902
113068208
112597005
111625658
111058159
110966399
110622006
109611710
109063264
107845589
107825567
107431117
107261740
107224476
107145887
106623722
106433190
106115657
105303081
105132223
104616489
104596453
104493534
104134531
103923029
103607970
103230899
103164846
103072351
103070019
103000000
103000000
103000000
102616550
102228700
101855835
101250210
101227512
101080977
101000000
100838685
100797210
100609921
100380823
100257520
100000000
100000000
99578092
99442997
99280884
98903851
98624030
97624734
97624556
97623898
97620466
97510309
97023027
96794849
96634341
95424561
94912118
93647290
93505493
92633094
92090039
90420676
87639078
84779426
80466289
79065199
77848386
76874263
76837286
71276945
70473160
70449031
69720767
69054961
67456466
66488296
62602470
61914723
60781695
59742229
59603626
59460400
58273114
57602998
57470277
57425793
55651486
55519595
55456744
53706194
53694740
52037404
51006764
50425749
49782708
49055495
47868172
47821475
45953397
45354204
44454085
44304481
41825743
41543134
39983004
39624703
39460040
38907291
38198719
37987754
35245729
35245376
33692007
32637619
32618266
32479113
32036957
30339049
29887832
29706406
29445355
27893084
27624822
27617078
27597982
27375351
25825259
25300000
25098487
24923870
24517029
23808576
23613933
23433361
22931848
22480437
22424605
22420601
21867480
20603691
20015900
19736460
19453176
19424099
18816176
18737033
18621214
18599471
18269664
18114811
17988077
17427226
17425265
17236444
17115823
16614156
16515204
15435806
14776577
14578400
12851369
12691233
12611753
12440621
11700000
11633160
11346026
11000000
10984954
10899413
10843473
10277276
10277188
10277188
10276968
10276968
10276880
10181917
10000000
9975834
9892022
9825875
9823059
9802291
9630058
9617359
9490391
9486132
9471895
8755036
8618750
8602239
8585987
8317875
8247561
8224800
7952568
7900602
7624514
7621654
7620000
7597052
7505346
7475689
7414749
7110416
7054091
7033144
6638814
6502255
6453117
6444552
6135954
6001245
6000000
5885306
5879394
5624250
5398685
5267117
5223772
5110690
5046709
5046709
5000000
4910120
4840598
4664004
4613866
4613646
4593662
4581261
4427641
4233056
4105189
4098353
4048591
4000000
3991496
3678935
3625350
3622402
3455860
3401976
3244720
3080875
3070591
2953199
2925923
2925923
2915210
2862070
2823411
2742048
2735858
2729004
2646822
2639298
2625614
2623282
2621434
2618354
2562761
2500000
2486679
2443789
2386319
2267244
2228964
2062184
2050621
2029803
2015999
2007228
1957114
1865490
1854270
1801494
1800569
1773860
1763938
1688197
1665757
1481480
1481480
1434673
1430897
1322858
1293033
1289969
1231208
1221941
1200000
1044631
1006318
1000100
1000100
1000000
1000000
1000000
1000000
1000000
1000000
1000000
1000000
994008
686450
67063
65868
47069
13127
